est,lo,hi,se_boot,width
0.6416600213616336,0.31093127653379515,0.9416671993314953,0.16881892251013317,0.6307359227977002
0.6637115773461927,0.3753648854639047,0.958198095830344,0.16124401185242912,0.5828332103664393
0.7150136040801053,0.402153401358826,1.01588302453148,0.1679623607695556,0.6137296231726541
0.4402628036552886,0.14185404320491868,0.7555440747330966,0.1566998285079707,0.6136900315281779
0.518103978007089,0.1306697721382874,0.8400912845080767,0.1685375825500355,0.7094215123697893
0.7348723527434314,0.3817397703975947,1.0253803441405442,0.16674820329413576,0.6436405737429496
0.5980897795081591,0.18630091516253194,0.9101884050578438,0.1747257871502286,0.7238874898953118
0.4408970376543747,0.0013755455582975585,0.7659875287498613,0.1952705003732245,0.7646119831915638
0.6046372780750481,0.25748689251999773,0.9854134227874363,0.18173613186323323,0.7279265302674385
0.5668278988446346,0.26914993269142373,0.8923641933425616,0.1591560421310912,0.6232142606511378
0.5973114457979539,0.27584785390405736,0.9540096817512175,0.18892486403196393,0.6781618278471602
0.44262269741526195,0.0839081585319232,0.7518989249852926,0.17791822689552758,0.6679907664533694
0.5318361423340962,0.16515328520908618,0.8537008796331743,0.1698580942755918,0.6885475944240882
0.5871075598372627,0.22206900631253662,0.9801097823329964,0.17887038148424506,0.7580407760204597
0.6144842222805641,0.31005345110879073,0.8999631879646975,0.17038665681329737,0.5899097368559068
0.49201334537252117,0.09991191487997321,0.8058081403080117,0.18411012905628907,0.7058962254280385
0.48719512195123327,0.09453025044985715,0.8749767048167535,0.20619142657190082,0.7804464543668963
0.5404832687711075,0.12824634680211972,0.8615734170147279,0.1688258435680586,0.7333270702126082
0.7579480314996884,0.41550960777717694,1.1001598246699043,0.17743496422218918,0.6846502168927273
0.6131940775408345,0.32244859378525115,0.9830249964733407,0.15911330941296803,0.6605764026880896
0.44399375975039346,0.14334515038294388,0.7963676191822991,0.16920352771478145,0.6530224687993553
0.41344487409384845,0.07573898531860636,0.7255063499020689,0.18225886580186143,0.6497673645834625
0.5180939918546063,0.20567485943592756,0.8239578037573804,0.17188099462782244,0.6182829443214528
0.7008070755368129,0.3858013142549069,1.02003464071617,0.15463512494573672,0.6342333264612632
0.6866666666666571,0.4025692834989325,1.0268341805325356,0.16926488533474962,0.6242648970336031
0.8207706018305,0.5153858217867141,1.1732089727095365,0.1795408599912705,0.6578231509228224
0.5579490091677458,0.16261713692663718,0.9480984133993722,0.1968918747749523,0.785481276472735
0.5174844046683441,0.257638169361063,0.8135264972050301,0.13651648023764656,0.5558883278439671
0.4899207120327981,0.1776770461995883,0.7891185197476038,0.16487532602363794,0.6114414735480156
0.7340411522618767,0.4527583477429789,1.03003273097004,0.15597932164246214,0.577274383227061
0.5855784007837034,0.29340503371598936,0.975003001049451,0.17962700165042966,0.6815979673334617
0.4831770709671662,0.11099394781055984,0.798653232828518,0.18211770560185808,0.6876592850179581
0.6886941475879421,0.3905922811301421,1.0603113440293361,0.17202329433347435,0.669719062899194
0.5465314726099119,0.24143691145740168,0.9057068110056637,0.17021781293110774,0.6642698995482621
0.45087026491579196,0.1615882121057394,0.8292627621359374,0.17135810571661778,0.667674550030198
