seed,delta,needle,pseudo,band_p95,best_est,best_cell,n_promoted,unrelated_false_promotions,overlap_affected_promotions,true_cell_rank,rank_found,search_promoted,final_accepted,needle_verdict,needle_n,freeze_commit
586348693,1.5,sig_rs_intact&rs,sig_rs_intact&rs,3.4216914139688015,4.824318690225482,rsi<35&rs,1,0,1,16.0,False,False,False,,100425.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
422437298,1.5,sig_lead_in_lag,sig_lead_in_lag,3.284355477732606,4.400325380265713,rsi<35&rs,1,0,1,6.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
726354353,1.5,rsi50-65,rsi50-65,2.979528951179236,3.4106796607375145,rsi<35&rs,1,1,0,31.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1518215721,1.5,adx0,adx0,3.235484519228339,3.889237903058529,rsi<35&rs,1,0,1,18.0,False,False,False,,60640.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1000465055,1.5,adx3&rs,adx3&rs,3.332142485305667,3.976270589977503,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1779911987,1.5,rsi35-50,rsi35-50,3.3231298613827676,3.1613789498806,rsi<35&rs,0,0,0,7.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
176303513,1.5,¬sig_macro_vix_up,¬sig_macro_vix_up,3.001612713560462,3.687487170100212,rsi<35&rs,1,0,1,13.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1965626529,1.5,¬sig_macro_vix_up,¬sig_macro_vix_up,3.099769324250519,3.687487170100212,rsi<35&rs,1,0,1,13.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1695450416,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.255116525106132,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1374879149,1.5,rsi50-65&conso,rsi50-65&conso,2.9933475703001022,3.457622230052948,rsi<35&rs,1,1,0,28.0,False,False,False,,61919.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
293482268,1.5,rsi<35,rsi<35,3.559676380170276,5.088448464870453,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
620118692,1.5,adx2&rs,adx2&rs,3.336291848681867,4.516696929931641,rsi<35&rs,2,0,1,2.0,True,True,True,BUILD,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1288507843,1.5,sig_conso+sig_h1_dr,sig_conso+sig_h1_dr,3.3943098660558464,4.2754897847771645,rsi<35&rs,1,0,1,9.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1580799473,1.5,rsi50-65&rs,rsi50-65&rs,3.16038141194731,3.629789315164089,rsi<35&rs,1,1,0,26.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1568357088,1.5,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.2710359524935484,4.052723944187164,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2072112017,1.5,adx-1,adx-1,3.1609530420973893,3.76869710162282,rsi<35&rs,1,1,0,38.0,False,False,False,,12590.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1432806799,1.5,rsi35-50&conso,rsi35-50&conso,3.2932551647536457,3.2745174961164594,rsi<35&rs,0,0,0,7.0,False,False,False,,98388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
697107079,1.5,rsi35-50,rsi35-50,3.2401387325953688,3.1613789498806,rsi<35&rs,0,0,0,7.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2139881222,1.5,sig_h1_dr+sig_macro_vix_up,sig_h1_dr+sig_macro_vix_up,3.314330182038247,4.109594784677029,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,10952.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
270376956,1.5,sig_conso+sig_macro_vix_up,sig_conso+sig_macro_vix_up,3.4041131753474474,3.9948576129972935,rsi<35&rs,1,0,1,6.0,False,False,False,,43278.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1391055275,1.5,sig_rs_intact+sig_conso,sig_rs_intact+sig_conso,3.3676808793097734,4.5375393107533455,rsi<35&rs,1,0,1,19.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1237803421,1.5,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.304662019200623,4.218614228069782,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
143403589,1.5,¬sig_conso,¬sig_conso,3.3929610075021626,3.9517268873751163,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,77937.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1536952587,1.5,adx2,adx2,3.418700098991394,4.2534239590168,rsi<35&rs,2,0,2,3.0,True,False,False,NOT_PROMOTED,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1163327219,1.5,sig_rs_intact+sig_macro_vix_up,sig_rs_intact+sig_macro_vix_up,3.316040439531207,4.244647860527039,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,21665.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1765730099,1.5,rsi<35&rs,rsi<35&rs,3.3456593053415418,5.337442956864834,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1669341215,1.5,rsi<35&conso,rsi<35&conso,3.3968643581494686,4.811531897634268,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
790181557,1.5,sig_h1_dr+sig_macro_vix_up,sig_h1_dr+sig_macro_vix_up,3.350135791115463,4.109594784677029,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,10952.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
626491291,1.5,adx1&rs,adx1&rs,3.1543266493827105,3.706097137182951,rsi<35&rs,1,1,0,28.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
343584789,1.5,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.2286716112866998,4.400325380265713,rsi<35&rs,3,0,3,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
542379812,1.5,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.3460280718281865,4.218614228069782,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
730271137,1.5,rsi50-65&rs,rsi50-65&rs,3.176592019223608,3.629789315164089,rsi<35&rs,1,1,0,26.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
550265944,1.5,rsi<35,rsi<35,3.5729392029345033,5.088448464870453,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2062641223,1.5,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.342163567431271,4.2754897847771645,rsi<35&rs,1,0,1,10.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1088078084,1.5,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.4355338476598263,4.579791832715273,rsi<35&rs,1,0,1,7.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2124444949,1.5,sig_conso+sig_h1_dr,sig_conso+sig_h1_dr,3.3524806890636683,4.2754897847771645,rsi<35&rs,1,0,1,9.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1303407799,1.5,adx3&rs,adx3&rs,3.3399246485903857,3.976270589977503,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
514708398,1.5,sig_macro_vix_up,sig_macro_vix_up,3.4388387529179454,4.051881968975067,rsi<35&rs,1,0,1,9.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2043688870,1.5,sig_rs_intact+sig_macro_vix_up,sig_rs_intact+sig_macro_vix_up,3.4192490759771315,4.244647860527039,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,21665.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
594546578,1.5,adx-1,adx-1,3.1936720106750727,3.76869710162282,rsi<35&rs,1,1,0,38.0,False,False,False,,12590.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1137933215,1.5,¬sig_lead_in_lag,¬sig_lead_in_lag,3.213818416185677,3.2904844731092453,rsi<35&rs,1,0,1,34.0,False,False,False,,253388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
250752430,1.5,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,sig_rs_intact+sig_lead_in_lag+sig_h1_dr,3.3026461582630873,4.139914643019438,rsi<35&rs,3,0,2,3.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
604674421,1.5,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.3150312025099993,4.139914643019438,rsi<35&rs,3,0,2,2.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
118556449,1.5,rsi35-50,rsi35-50,3.3413393899332733,3.1613789498806,rsi<35&rs,0,0,0,7.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1624994297,1.5,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.4176307264715433,4.579791832715273,rsi<35&rs,1,0,1,7.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
822537211,1.5,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.286744630895555,4.400325380265713,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
26070387,1.5,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.233470161631703,4.218614228069782,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
358005144,1.5,adx2,adx2,3.4187261218205096,4.2534239590168,rsi<35&rs,2,0,2,3.0,True,False,False,NOT_PROMOTED,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1756252394,1.5,adx1,adx1,3.171950012911111,3.653467446565628,rsi<35&rs,1,1,0,35.0,False,False,False,,32487.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1127541712,1.5,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.4122799849137664,4.579791832715273,rsi<35&rs,1,0,1,7.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1241056469,1.5,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.4367495665559544,4.579791832715273,rsi<35&rs,1,0,1,7.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
366124970,1.5,sig_rs_intact&rs,sig_rs_intact&rs,3.3703879023436456,4.824318690225482,rsi<35&rs,1,0,1,16.0,False,False,False,,100425.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1967568734,1.5,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.267135564237833,4.052723944187164,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
166266809,1.5,adx3,adx3,3.1923836190253496,3.5707495510578156,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1521991453,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.2510246243327856,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1609864729,1.5,¬sig_h1_dr,¬sig_h1_dr,3.1477862736210227,3.1358580701053143,rsi<35&rs,0,0,0,23.0,False,False,False,,253221.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1825026891,1.5,sig_conso,sig_conso,3.198243608511984,3.7445882335305214,rsi<35&rs,1,0,1,19.0,False,False,False,,211530.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1062657375,1.5,rsi35-50,rsi35-50,3.295014149043709,3.1613789498806,rsi<35&rs,0,0,0,7.0,False,False,False,,128411.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1056416383,1.5,adx3&rs,adx3&rs,3.4123228397220373,3.976270589977503,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
577004116,1.5,rsi<35&rs,rsi<35&rs,3.3452797727659345,5.337442956864834,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
537191705,1.5,sig_conso&rs,sig_conso&rs,3.316725343465805,4.5375393107533455,rsi<35&rs,1,0,1,18.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
722804976,1.5,adx2&rs,adx2&rs,3.3416387904435396,4.516696929931641,rsi<35&rs,2,0,1,2.0,True,True,True,BUILD,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1248996683,1.5,rsi<35&rs,rsi<35&rs,3.379078432917595,5.337442956864834,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1204884211,1.5,sig_h1_dr&rs,sig_h1_dr&rs,3.4170435175299643,4.579791832715273,rsi<35&rs,1,0,1,6.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1852736515,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.299599550664425,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
821998552,1.5,adx1,adx1,3.1255909138591957,3.653467446565628,rsi<35&rs,1,1,0,35.0,False,False,False,,32487.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
848948,1.5,rsi50-65,rsi50-65,3.0493806667625902,3.4106796607375145,rsi<35&rs,1,1,0,31.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2052863978,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.2964190375059843,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1899716059,1.5,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.2859321543946862,4.400325380265713,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1166462018,1.5,sig_macro_vix_up,sig_macro_vix_up,3.4604927924403452,4.051881968975067,rsi<35&rs,1,0,1,9.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1500860233,1.5,sig_rs_intact+sig_lead_in_lag,sig_rs_intact+sig_lead_in_lag,3.2276933857239785,4.400325380265713,rsi<35&rs,3,0,3,5.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
574509546,1.5,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.3429107535630465,4.139914643019438,rsi<35&rs,3,0,2,2.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
416974953,1.5,rsi50-65,rsi50-65,3.0306824266910555,3.4106796607375145,rsi<35&rs,1,1,0,31.0,False,False,False,,74125.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1695682903,1.5,adx2,adx2,3.3564504135400055,4.2534239590168,rsi<35&rs,2,0,2,3.0,True,False,False,NOT_PROMOTED,67800.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
87506242,1.5,¬sig_rs_intact,¬sig_rs_intact,3.064864997938275,2.833601240068674,rsi<35&rs,0,0,0,8.0,False,False,False,,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
633245128,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.2014721911400557,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
860962119,1.5,rsi50-65&rs,rsi50-65&rs,3.1849435593932864,3.629789315164089,rsi<35&rs,1,1,0,26.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1165292139,1.5,rsi>=65,rsi>=65,3.157807504758239,3.6804337054491043,rsi<35&rs,1,1,0,34.0,False,False,False,,26160.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
897109420,1.5,adx1&rs,adx1&rs,3.1683618761599064,3.706097137182951,rsi<35&rs,1,1,0,28.0,False,False,False,,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
308392787,1.5,sig_h1_dr,sig_h1_dr,3.2774742778390644,4.579791832715273,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1238685830,1.5,adx3,adx3,3.2295139285270125,3.5707495510578156,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1957828255,1.5,rsi<35&conso,rsi<35&conso,3.462036564014852,4.811531897634268,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
480408721,1.5,¬sig_rs_intact,¬sig_rs_intact,3.125029816944152,2.833601240068674,rsi<35&rs,0,0,0,8.0,False,False,False,,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1381891875,1.5,rsi>=65,rsi>=65,3.0710579501464963,3.6804337054491043,rsi<35&rs,1,1,0,34.0,False,False,False,,26160.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
422357312,1.5,rsi35-50&conso,rsi35-50&conso,3.2981539882719515,3.2745174961164594,rsi<35&rs,0,0,0,7.0,False,False,False,,98388.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1660276193,1.5,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.338976986706257,4.400325380265713,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
8260956,1.5,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.290660026669502,4.2754897847771645,rsi<35&rs,1,0,1,10.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1410866945,1.5,sig_h1_dr,sig_h1_dr,3.3942617708817124,4.579791832715273,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1207743467,1.5,adx2&rs,adx2&rs,3.3299221470952034,4.516696929931641,rsi<35&rs,2,0,1,2.0,True,True,True,BUILD,14300.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
678297493,1.5,sig_lead_in_lag&rs,sig_lead_in_lag&rs,3.3131030610064043,4.400325380265713,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
476621992,1.5,rsi<35&conso,rsi<35&conso,3.4567255450412633,4.811531897634268,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1332777622,1.5,sig_lead_in_lag,sig_lead_in_lag,3.354753847233951,4.400325380265713,rsi<35&rs,1,0,1,6.0,False,False,False,,36079.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
557069354,1.5,sig_conso+sig_macro_vix_up,sig_conso+sig_macro_vix_up,3.310984056442976,3.9948576129972935,rsi<35&rs,1,0,1,6.0,False,False,False,,43278.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2009178951,1.5,adx3,adx3,3.2553029544185845,3.5707495510578156,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,115950.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1623035070,1.5,¬sig_h1_dr,¬sig_h1_dr,3.0839720981195566,3.1358580701053143,rsi<35&rs,1,0,1,23.0,False,False,False,,253221.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1211265584,1.5,rsi<35&rs,rsi<35&rs,3.36139518301934,5.337442956864834,rsi<35&rs,1,0,0,1.0,True,True,True,BUILD,7505.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
972201505,1.5,¬sig_macro_vix_up,¬sig_macro_vix_up,3.0228348718956113,3.687487170100212,rsi<35&rs,1,0,1,13.0,False,False,False,,228272.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
191344934,1.5,rsi50-65&rs,rsi50-65&rs,3.180110901594162,3.629789315164089,rsi<35&rs,1,1,0,26.0,False,False,False,,36762.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1300548837,1.5,adx3&rs,adx3&rs,3.3627805968164464,3.976270589977503,rsi<35&rs,1,0,1,4.0,True,False,False,NOT_PROMOTED,41432.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
2081914319,1.5,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.288218374364078,4.052723944187164,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1926420806,1.5,sig_rs_intact+sig_h1_dr,sig_rs_intact+sig_h1_dr,3.3876245841383934,4.579791832715273,rsi<35&rs,1,0,1,7.0,False,False,False,,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
454850902,1.5,sig_h1_dr,sig_h1_dr,3.322021507937461,4.579791832715273,rsi<35&rs,1,0,1,5.0,True,False,False,NOT_PROMOTED,36246.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
871249315,1.5,sig_conso&rs,sig_conso&rs,3.326242085802369,4.5375393107533455,rsi<35&rs,1,0,1,18.0,False,False,False,,78019.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1755473404,1.5,rsi<35&conso,rsi<35&conso,3.481436638906598,4.811531897634268,rsi<35&rs,1,0,1,2.0,True,False,False,NOT_PROMOTED,33301.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
398212023,1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,sig_conso+sig_lead_in_lag+sig_h1_dr,3.282928904518485,4.050182644277811,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,11489.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
454700906,1.5,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.2625259924679995,4.052723944187164,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
374750138,1.5,sig_macro_vix_up,sig_macro_vix_up,3.3989257479726804,4.051881968975067,rsi<35&rs,1,0,1,9.0,False,False,False,,61195.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
326593817,3.0,sig_lead_in_lag+sig_h1_dr,sig_lead_in_lag+sig_h1_dr,3.3235696502029897,4.867283601313829,sig_lead_in_lag+sig_h1_dr,4,0,3,1.0,True,True,True,BUILD,14608.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
696291679,3.0,sig_rs_intact,sig_rs_intact,3.572597972955555,5.785887569189072,rsi<35&rs,5,0,5,9.0,False,False,False,,100425.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
62651166,3.0,rsi<35,rsi<35,3.8500368297100067,6.329585492610931,rsi<35&rs,2,0,1,2.0,True,True,True,BUILD,60765.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1618254205,3.0,sig_rs_intact+sig_conso+sig_lead_in_lag,sig_rs_intact+sig_conso+sig_lead_in_lag,3.2852091332897544,4.56473895162344,rsi<35&rs,5,0,4,3.0,True,True,True,BUILD,28006.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1223711251,3.0,sig_lead_in_lag+sig_macro_vix_up,sig_lead_in_lag+sig_macro_vix_up,3.3226114278659225,4.499473676085472,sig_lead_in_lag+sig_macro_vix_up,2,1,0,1.0,True,True,True,BUILD,7087.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1189430906,3.0,adx1&rs,adx1&rs,3.05539230350405,3.5802113823592663,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1017981309,3.0,¬sig_rs_intact,¬sig_rs_intact,2.8631322289584205,2.2608636617660522,¬sig_rs_intact,0,0,0,1.0,True,False,False,NOT_PROMOTED,189042.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1343401885,3.0,sig_rs_intact+sig_conso+sig_h1_dr,sig_rs_intact+sig_conso+sig_h1_dr,3.5182214388623834,4.795762684196234,rsi<35&rs,5,0,5,6.0,False,False,False,,28630.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
1606345593,3.0,adx1&rs,adx1&rs,3.068208401091397,3.5802113823592663,rsi<35&rs,1,1,0,2.0,True,False,False,NOT_PROMOTED,22123.0,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
