delta,seed,cell,truth,est,bias,lo,hi,width,covered,estimator,evidence,materiality,validity,final,blocking
0.6,1,sig_rs_intact,0.6,0.7657236008467808,0.16572360084678084,0.6032733220700043,0.9347977415425578,0.3315244194725535,False,True,True,True,True,True,
0.6,1,¬sig_rs_intact,0.6,0.48497777937591485,-0.11502222062408513,0.3129430386005653,0.6442555873379636,0.3313125487373983,True,True,True,False,True,False,MATERIALITY
0.6,1,sig_conso,0.6,0.5871371703120681,-0.012862829687931843,0.4412960255078638,0.7028735416033876,0.26157751609552377,True,True,True,False,True,False,MATERIALITY
0.6,1,¬sig_conso,0.6,0.5794453898528233,-0.020554610147176633,0.45210291600460933,0.7340650225060575,0.2819621065014482,True,True,True,False,True,False,MATERIALITY
0.6,1,sig_lead_in_lag,0.6,0.673416242490756,0.07341624249075607,0.49731372087076975,0.8131078389420799,0.3157941180713102,True,True,True,False,True,False,MATERIALITY
0.6,1,¬sig_lead_in_lag,0.6,0.5031523048448098,-0.0968476951551902,0.3516571362477596,0.7091084487980349,0.3574513125502753,True,True,True,False,True,False,MATERIALITY
0.6,1,sig_h1_dr,0.6,0.7997067699787266,0.1997067699787266,0.6165759165442335,0.9685341247925315,0.35195820824829804,False,True,True,True,True,True,
0.6,1,¬sig_h1_dr,0.6,0.3279295686581105,-0.27207043134188946,0.1465015304460482,0.5469778916961997,0.4004763612501515,False,True,True,False,True,False,MATERIALITY
0.6,1,sig_macro_vix_up,0.6,0.8815332132995414,0.2815332132995414,0.3098652385650059,1.4492377096567017,1.1393724710916957,True,True,True,False,True,False,MATERIALITY
0.6,1,¬sig_macro_vix_up,0.6,0.3679131646627605,-0.2320868353372395,-0.11044000013689549,0.804707385496945,0.9151473856338405,True,False,False,False,True,False,EVIDENCE
0.6,1,sig_rs_intact+sig_conso,0.6,0.7887338820068577,0.1887338820068577,0.6432800335182339,0.9450325831411984,0.3017525496229645,False,True,True,True,True,True,
0.6,1,sig_rs_intact+sig_macro_vix_up,0.6,0.9286822701909349,0.3286822701909349,0.4197858107534574,1.3334289260608696,0.9136431153074123,True,True,True,False,True,False,MATERIALITY
0.6,1,sig_conso+sig_lead_in_lag,0.6,0.7496406327496458,0.14964063274964579,0.5439705891336221,0.8917917048791038,0.3478211157454817,True,True,True,True,True,True,
0.6,1,sig_conso+sig_h1_dr,0.6,0.840077997194623,0.24007799719462297,0.6342578680024544,0.9779824366687914,0.34372456866633694,False,True,True,True,True,True,
0.6,1,sig_conso+sig_macro_vix_up,0.6,0.8399685173725723,0.2399685173725723,0.3599986763725647,1.2974278298895912,0.9374291535170265,True,True,True,False,True,False,MATERIALITY
0.6,1,sig_lead_in_lag+sig_h1_dr,0.6,0.7420484897166436,0.14204848971664363,0.5225741470236891,0.9542922798641476,0.43171813284045846,True,True,True,True,True,True,
0.6,1,sig_lead_in_lag+sig_macro_vix_up,0.6,1.0602462504375834,0.4602462504375834,0.513869235812643,1.53812906802897,1.0242598322163272,True,True,True,True,True,True,
0.6,1,sig_h1_dr+sig_macro_vix_up,0.6,1.0836115753431086,0.4836115753431086,0.502951788458953,1.5442191837065449,1.041267395247592,True,True,True,True,True,True,
0.6,1,sig_conso+sig_lead_in_lag+sig_h1_dr,0.6,0.8071565912354456,0.2071565912354456,0.5442024563776787,0.9991705498501878,0.4549680934725091,True,True,True,True,True,True,
0.6,1,rsi<35,0.6,0.6504121839098839,0.05041218390988389,0.46549603293259656,0.8463618688605477,0.3808658359279511,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi35-50,0.6,0.6467157717725097,0.04671577177250974,0.5339038430536864,0.759353250036406,0.22544940698271954,True,True,True,True,True,True,
0.6,1,rsi50-65,0.6,0.5797472393055706,-0.020252760694429384,0.45924524893481805,0.7002261033124021,0.24098085437758404,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi>=65,0.6,0.5937795487680619,-0.00622045123193804,0.42062898144257976,0.7414603036819714,0.3208313222393916,True,True,True,False,True,False,MATERIALITY
0.6,1,adx-1,0.6,0.0901836062619192,-0.5098163937380807,-0.44996716612681636,0.643538970488948,1.0935061366157643,True,False,False,False,True,False,EVIDENCE
0.6,1,adx0,0.6,0.6575606280781774,0.05756062807817741,0.5564727779325486,0.7600404594699873,0.20356768153743876,True,True,True,True,True,True,
0.6,1,adx1,0.6,0.6590883909174143,0.05908839091741436,0.4935197162836127,0.8204292100758137,0.326909493792201,True,True,True,False,True,False,MATERIALITY
0.6,1,adx2,0.6,0.6409381206635807,0.04093812066358071,0.49441565388474396,0.7807278243640422,0.28631217047929824,True,True,True,False,True,False,MATERIALITY
0.6,1,adx3,0.6,0.6082472331585657,0.008247233158565681,0.4944981818021093,0.7220607476547174,0.2275625658526081,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi<35&rs,0.6,0.6948926526956725,0.09489265269567249,0.33783160174629806,1.0263581063376637,0.6885265045913656,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi35-50&rs,0.6,0.6323497463395492,0.032349746339549235,0.4836024946001524,0.7686308160765107,0.2850283214763583,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi50-65&rs,0.6,0.7375034549933648,0.1375034549933648,0.5655230865241389,0.9299729723025347,0.3644498857783959,True,True,True,True,True,True,
0.6,1,rsi<35&conso,0.6,0.5859516526285242,-0.014048347371475756,0.2825809903402091,0.8635911407186471,0.581010150378438,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi35-50&conso,0.6,0.613252447905108,0.013252447905108045,0.4865149827246614,0.7383653055042853,0.2518503227796238,True,True,True,False,True,False,MATERIALITY
0.6,1,rsi50-65&conso,0.6,0.5780597834590498,-0.02194021654095013,0.4688239961293215,0.6947422937219307,0.22591829759260923,True,True,True,False,True,False,MATERIALITY
0.6,1,adx1&rs,0.6,0.6962705200890938,0.09627052008909387,0.5024657257158343,0.8597364150530683,0.35727068933723405,True,True,True,True,True,True,
0.6,1,adx2&rs,0.6,0.7918442221563535,0.19184422215635355,0.5583843307803129,0.9680459485052304,0.4096616177249175,True,True,True,True,True,True,
0.6,1,adx3&rs,0.6,0.6388364122525692,0.038836412252569175,0.4839595796481508,0.7826331977833504,0.2986736181351996,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_rs_intact,0.6,0.5175699015139951,-0.08243009848600491,0.3774947866272094,0.6377807622848202,0.26028597565761075,True,True,True,False,True,False,MATERIALITY
0.6,2,¬sig_rs_intact,0.6,0.6753425809998205,0.0753425809998205,0.5292279203691135,0.8116791767720133,0.2824512564028998,True,True,True,True,True,True,
0.6,2,sig_conso,0.6,0.6197050014540195,0.019705001454019544,0.5010907529551872,0.754335150176479,0.2532443972212918,True,True,True,True,True,True,
0.6,2,¬sig_conso,0.6,0.5760138720168286,-0.023986127983171346,0.42378457194592495,0.70191652149286,0.27813194954693504,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_lead_in_lag,0.6,0.6023759997918899,0.00237599979188996,0.4221755579515669,0.7497357734236167,0.32756021547204983,True,True,True,False,True,False,MATERIALITY
0.6,2,¬sig_lead_in_lag,0.6,0.6329138527380429,0.032913852738042926,0.4875672933725899,0.7849762708913607,0.29740897751877077,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_h1_dr,0.6,0.5346191727293733,-0.06538082727062666,0.36617420978920184,0.7084102479916703,0.34223603820246845,True,True,True,False,True,False,MATERIALITY
0.6,2,¬sig_h1_dr,0.6,0.6985368789864488,0.0985368789864488,0.5333138673908865,0.9140776858176148,0.38076381842672835,True,True,True,True,True,True,
0.6,2,sig_macro_vix_up,0.6,0.4871180725623436,-0.1128819274376564,0.035025188054270996,0.8815859672352006,0.8465607791809295,True,True,True,False,True,False,MATERIALITY
0.6,2,¬sig_macro_vix_up,0.6,0.7237165730457292,0.12371657304572925,0.35742430706546763,1.1301030947613626,0.7726787876958949,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_rs_intact+sig_conso,0.6,0.5515798206861682,-0.0484201793138318,0.4226717020467874,0.682059592196025,0.2593878901492376,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_rs_intact+sig_macro_vix_up,0.6,0.3677109551334502,-0.23228904486654978,-0.1587377054518059,0.7789950116291748,0.9377327170809807,True,False,False,False,True,False,EVIDENCE
0.6,2,sig_conso+sig_lead_in_lag,0.6,0.619856658458847,0.019856658458846987,0.37770016940483964,0.7639625912041528,0.38626242179931314,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_conso+sig_h1_dr,0.6,0.5532447325268965,-0.046755267473103435,0.37019248680303357,0.7390024292551183,0.3688099424520847,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_conso+sig_macro_vix_up,0.6,0.48547383863566346,-0.11452616136433652,0.06736958031610679,0.9090385364870176,0.8416689561709108,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_lead_in_lag+sig_h1_dr,0.6,0.5773759310896102,-0.022624068910389816,0.317474460745287,0.7652161076040654,0.44774164685877843,True,True,True,False,True,False,MATERIALITY
0.6,2,sig_lead_in_lag+sig_macro_vix_up,0.6,0.3671358866419081,-0.23286411335809187,-0.19225844972061862,0.8464827163770157,1.0387411660976342,True,False,False,False,True,False,EVIDENCE
0.6,2,sig_h1_dr+sig_macro_vix_up,0.6,0.3927600003932006,-0.2072399996067994,-0.09613529690614414,0.9334323761663491,1.0295676730724932,True,False,False,False,True,False,EVIDENCE
0.6,2,sig_conso+sig_lead_in_lag+sig_h1_dr,0.6,0.5824983262680058,-0.017501673731994183,0.3127557031920742,0.8154090994118652,0.502653396219791,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi<35,0.6,0.5099351662947429,-0.09006483370525709,0.3184174817174687,0.6778588899206555,0.35944140820318676,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi35-50,0.6,0.6831388483006716,0.08313884830067164,0.5524668918229229,0.7910616477848947,0.23859475596197188,True,True,True,True,True,True,
0.6,2,rsi50-65,0.6,0.5323589741872593,-0.06764102581274067,0.4167559991678185,0.652964150903505,0.2362081517356865,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi>=65,0.6,0.5743962083740202,-0.02560379162597981,0.44456149457411615,0.7634062238362926,0.3188447292621765,True,True,True,False,True,False,MATERIALITY
0.6,2,adx-1,0.6,0.5261404010442271,-0.07385959895577288,-0.18937108634428082,1.387969795646909,1.5773408819911898,True,False,False,False,True,False,EVIDENCE
0.6,2,adx0,0.6,0.6134064169815645,0.013406416981564528,0.5113170134611753,0.7041941074587817,0.19287709399760644,True,True,True,True,True,True,
0.6,2,adx1,0.6,0.581773485752811,-0.01822651424718902,0.4396554029132569,0.7774454671825343,0.3377900642692774,True,True,True,False,True,False,MATERIALITY
0.6,2,adx2,0.6,0.6649425573028669,0.06494255730286691,0.540359919558488,0.7865245390540898,0.24616461949560176,True,True,True,True,True,True,
0.6,2,adx3,0.6,0.5789423512542539,-0.021057648745746116,0.4667423997065688,0.6785592619066304,0.21181686220006163,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi<35&rs,0.6,0.3664222223484934,-0.23357777765150656,0.10768430249663848,0.6238389565106223,0.5161546540139837,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi35-50&rs,0.6,0.701706909417977,0.101706909417977,0.5086437156560222,0.8516922279820891,0.3430485123260669,True,True,True,True,True,True,
0.6,2,rsi50-65&rs,0.6,0.4716565608209862,-0.12834343917901375,0.33715947669210383,0.6101366482347355,0.2729771715426316,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi<35&conso,0.6,0.4891188715396024,-0.1108811284603976,0.26263679739882756,0.7705569359610895,0.507920138562262,True,True,True,False,True,False,MATERIALITY
0.6,2,rsi35-50&conso,0.6,0.6645250715751636,0.06452507157516363,0.5448141750820108,0.8094273858811297,0.2646132107991189,True,True,True,True,True,True,
0.6,2,rsi50-65&conso,0.6,0.6105747599968577,0.010574759996857752,0.5062856866200801,0.7034442231373859,0.19715853651730575,True,True,True,True,True,True,
0.6,2,adx1&rs,0.6,0.5459579952539652,-0.05404200474603482,0.38140450755277866,0.698413114242119,0.3170086066893404,True,True,True,False,True,False,MATERIALITY
0.6,2,adx2&rs,0.6,0.6774073869210978,0.07740738692109783,0.5250964025802101,0.874804156101466,0.34970775352125594,True,True,True,True,True,True,
0.6,2,adx3&rs,0.6,0.4850842999074664,-0.1149157000925336,0.3470129995065978,0.6151903933480801,0.2681773938414823,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_rs_intact,0.6,0.6742348103075417,0.07423481030754175,0.5269680813365345,0.8289676775875467,0.30199959625101225,True,True,True,True,True,True,
0.6,3,¬sig_rs_intact,0.6,0.5041537932407766,-0.0958462067592234,0.3264877577340304,0.6824297892400615,0.3559420315060311,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_conso,0.6,0.6459952544503663,0.04599525445036634,0.5211425188543038,0.7869994689107823,0.26585695005647847,True,True,True,True,True,True,
0.6,3,¬sig_conso,0.6,0.5115783349724412,-0.08842166502755877,0.3668580674797847,0.6436044462956287,0.276746378815844,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_lead_in_lag,0.6,0.6358293658256531,0.0358293658256531,0.45067835406008194,0.7991453276069144,0.3484669735468324,True,True,True,False,True,False,MATERIALITY
0.6,3,¬sig_lead_in_lag,0.6,0.5444687339495333,-0.055531266050466654,0.3848305490839119,0.7734274969160415,0.3885969478321296,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_h1_dr,0.6,0.5900855480183346,-0.009914451981665406,0.4245211986552535,0.7364661301925438,0.3119449315372903,True,True,True,False,True,False,MATERIALITY
0.6,3,¬sig_h1_dr,0.6,0.5793972760125135,-0.020602723987486526,0.4141849005620176,0.813686106416473,0.39950120585445537,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_macro_vix_up,0.6,0.6047736800800356,0.004773680080035647,0.10774550176101645,1.058409848789651,0.9506643470286344,True,True,True,False,True,False,MATERIALITY
0.6,3,¬sig_macro_vix_up,0.6,0.5743954286243793,-0.025604571375620666,0.015785412690570124,1.0698797739656078,1.0540943612750378,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_rs_intact+sig_conso,0.6,0.6650058262617262,0.06500582626172624,0.5620712509327068,0.7843851208018454,0.2223138698691386,True,True,True,True,True,True,
0.6,3,sig_rs_intact+sig_macro_vix_up,0.6,0.6272199097719132,0.027219909771913242,0.1469755782124458,1.1204353394668531,0.9734597612544074,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_conso+sig_lead_in_lag,0.6,0.6757937435738145,0.07579374357381452,0.4653863195298584,0.7975493854173065,0.33216306588744804,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_conso+sig_h1_dr,0.6,0.6468476087269631,0.04684760872696314,0.4338669678568657,0.8207976070560206,0.3869306391991549,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_conso+sig_macro_vix_up,0.6,0.529580091473948,-0.07041990852605196,0.08709667437058911,0.9760926317483525,0.8889959573777634,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_lead_in_lag+sig_h1_dr,0.6,0.68242173438535,0.08242173438535005,0.43530967406798726,0.8906169772183719,0.4553073031503846,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_lead_in_lag+sig_macro_vix_up,0.6,0.5421289786008167,-0.05787102139918332,0.023026571438267314,1.121744933781806,1.0987183623435386,True,True,True,False,True,False,MATERIALITY
0.6,3,sig_h1_dr+sig_macro_vix_up,0.6,0.4204742067162473,-0.17952579328375268,-0.06909316355157487,0.989178507172604,1.0582716707241788,True,False,False,False,True,False,EVIDENCE
0.6,3,sig_conso+sig_lead_in_lag+sig_h1_dr,0.6,0.7703247945640035,0.1703247945640035,0.4955589632918013,1.0146738185350832,0.5191148552432818,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi<35,0.6,0.6038508480501721,0.0038508480501721065,0.4378667743945905,0.7796233564601266,0.3417565820655361,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi35-50,0.6,0.5342671374142527,-0.06573286258574729,0.41707957217148744,0.6800361823427817,0.2629566101712943,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi50-65,0.6,0.6156848380861849,0.015684838086184927,0.4849878633239251,0.7253513636237622,0.2403635002998371,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi>=65,0.6,0.6419682523649407,0.04196825236494073,0.4597876980770802,0.849498317137342,0.38971061906026183,True,True,True,False,True,False,MATERIALITY
0.6,3,adx-1,0.6,0.8639219344758846,0.26392193447588463,0.11536940117972232,1.4964392416081183,1.3810698404283959,True,True,True,False,True,False,MATERIALITY
0.6,3,adx0,0.6,0.5513410173475904,-0.04865898265240953,0.4701516809244356,0.6528578259444743,0.18270614502003868,True,True,True,False,True,False,MATERIALITY
0.6,3,adx1,0.6,0.4719120821360042,-0.12808791786399576,0.3126506122539226,0.6033558874323575,0.29070527517843486,True,True,True,False,True,False,MATERIALITY
0.6,3,adx2,0.6,0.6270851167828895,0.027085116782889496,0.5069171583959657,0.751373710536556,0.24445655214059026,True,True,True,True,True,True,
0.6,3,adx3,0.6,0.5948839242919782,-0.00511607570802175,0.4901400924792288,0.6986007481399593,0.20846065566073052,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi<35&rs,0.6,0.730099674442588,0.13009967444258808,0.33372372091538116,1.145914914313343,0.8121911933979618,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi35-50&rs,0.6,0.6609617121968226,0.06096171219682267,0.47018108351077653,0.8241329267822605,0.35395184327148393,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi50-65&rs,0.6,0.5933732537931627,-0.006626746206837231,0.4445046866253381,0.7576552436670951,0.31315055704175704,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi<35&conso,0.6,0.6258457580562617,0.02584575805626177,0.3905778496006077,0.9199737747840998,0.5293959251834921,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi35-50&conso,0.6,0.6256947093811278,0.025694709381127834,0.4847443122443728,0.7502773094931773,0.26553299724880447,True,True,True,False,True,False,MATERIALITY
0.6,3,rsi50-65&conso,0.6,0.6545283662035222,0.054528366203522194,0.5296808918889654,0.7791263747942501,0.24944548290528468,True,True,True,True,True,True,
0.6,3,adx1&rs,0.6,0.5241605116820113,-0.0758394883179887,0.3792935667655048,0.6821206504133127,0.3028270836478079,True,True,True,False,True,False,MATERIALITY
0.6,3,adx2&rs,0.6,0.6572201303695755,0.05722013036957552,0.4661365876967435,0.8998910819647321,0.4337544942679886,True,True,True,False,True,False,MATERIALITY
0.6,3,adx3&rs,0.6,0.6867318664632843,0.08673186646328435,0.521241491149998,0.8294521627782968,0.30821067162829885,True,True,True,True,True,True,
0.6,4,sig_rs_intact,0.6,0.7078054618151018,0.10780546181510187,0.5370059448859442,0.8573407897234784,0.32033484483753416,True,True,True,True,True,True,
0.6,4,¬sig_rs_intact,0.6,0.5090418997910565,-0.09095810020894346,0.3366299075862629,0.6619267558392751,0.3252968482530122,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_conso,0.6,0.6198127742477739,0.019812774247773945,0.49841216193440663,0.7616447516104229,0.26323258967601626,True,True,True,False,True,False,MATERIALITY
0.6,4,¬sig_conso,0.6,0.6302291926232045,0.03022919262320456,0.49857270833903505,0.7527919669547231,0.254219258615688,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_lead_in_lag,0.6,0.6505466981254632,0.050546698125463196,0.4958977295688442,0.8214519667340763,0.3255542371652321,True,True,True,False,True,False,MATERIALITY
0.6,4,¬sig_lead_in_lag,0.6,0.5127332217584495,-0.08726677824155049,0.363546949118777,0.6834278376658771,0.3198808885471001,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_h1_dr,0.6,0.681281432690668,0.08128143269066801,0.4827025674848371,0.8509886135496528,0.36828604606481574,True,True,True,False,True,False,MATERIALITY
0.6,4,¬sig_h1_dr,0.6,0.5557104692694866,-0.04428953073051334,0.397581334424924,0.766227701126885,0.368646366701961,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_macro_vix_up,0.6,0.24808065631295426,-0.3519193436870457,-0.20268772786849573,0.6673466420041241,0.8700343698726198,True,False,False,False,True,False,EVIDENCE
0.6,4,¬sig_macro_vix_up,0.6,0.956465953097907,0.3564659530979071,0.5300128859909816,1.3924402611352233,0.8624273751442417,True,True,True,True,True,True,
0.6,4,sig_rs_intact+sig_conso,0.6,0.6619050247136242,0.061905024713624246,0.5033708536097101,0.8152456796361056,0.3118748260263955,True,True,True,True,True,True,
0.6,4,sig_rs_intact+sig_macro_vix_up,0.6,0.3460340319064502,-0.25396596809354977,-0.06136773668539374,0.8510756250921168,0.9124433617775105,True,False,False,False,True,False,EVIDENCE
0.6,4,sig_conso+sig_lead_in_lag,0.6,0.5778369308613424,-0.02216306913865762,0.4264646203882353,0.7450171683908116,0.31855254800257626,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_conso+sig_h1_dr,0.6,0.613759901065115,0.013759901065115043,0.39274678378510597,0.7713793961438044,0.3786326123586984,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_conso+sig_macro_vix_up,0.6,0.3065745802768361,-0.2934254197231639,-0.14453545692770123,0.7027070294178104,0.8472424863455116,True,False,False,False,True,False,EVIDENCE
0.6,4,sig_lead_in_lag+sig_h1_dr,0.6,0.688063567142098,0.08806356714209806,0.44513040777186075,0.9114023635112709,0.46627195573941016,True,True,True,False,True,False,MATERIALITY
0.6,4,sig_lead_in_lag+sig_macro_vix_up,0.6,0.423427794581704,-0.176572205418296,-0.05015463605527834,0.8992512665931864,0.9494059026484648,True,False,False,False,True,False,EVIDENCE
0.6,4,sig_h1_dr+sig_macro_vix_up,0.6,0.4202164750625924,-0.17978352493740757,-0.041140685078605785,0.8177019842923311,0.8588426693709369,True,False,False,False,True,False,EVIDENCE
0.6,4,sig_conso+sig_lead_in_lag+sig_h1_dr,0.6,0.634398500287511,0.034398500287511014,0.3662296666324562,0.844122667857466,0.47789300122500983,True,True,True,False,True,False,MATERIALITY
0.6,4,rsi<35,0.6,0.7057024597205839,0.1057024597205839,0.5256709420148719,0.8866085997350696,0.3609376577201977,True,True,True,True,True,True,
0.6,4,rsi35-50,0.6,0.6021740779734475,0.0021740779734474858,0.5056288072908638,0.7326152033307859,0.2269863960399221,True,True,True,True,True,True,
0.6,4,rsi50-65,0.6,0.6920631938356323,0.09206319383563233,0.5624290058677033,0.818655825824157,0.2562268199564537,True,True,True,True,True,True,
0.6,4,rsi>=65,0.6,0.43055786409257557,-0.1694421359074244,0.271715203462751,0.5908082393845132,0.3190930359217622,False,True,True,False,True,False,MATERIALITY
0.6,4,adx-1,0.6,0.12655784585964075,-0.47344215414035923,-0.3847831621823816,0.8132786611971463,1.198061823379528,True,False,False,False,True,False,EVIDENCE
0.6,4,adx0,0.6,0.5782004009520412,-0.021799599047958806,0.48007983885710404,0.6561975491405517,0.1761177102834477,True,True,True,False,True,False,MATERIALITY
0.6,4,adx1,0.6,0.5606393453907293,-0.03936065460927063,0.39062574644856246,0.7137252577124759,0.3230995112639134,True,True,True,False,True,False,MATERIALITY
0.6,4,adx2,0.6,0.7331928330821182,0.13319283308211827,0.5801743641931097,0.8644223230860199,0.2842479588929101,True,True,True,True,True,True,
0.6,4,adx3,0.6,0.6268196341810791,0.026819634181079133,0.500778254338307,0.7235565029018753,0.22277824856356832,True,True,True,True,True,True,
0.6,4,rsi<35&rs,0.6,0.583586376142356,-0.016413623857644,0.21653702230136865,0.9106211603643416,0.694084138062973,True,True,True,False,True,False,MATERIALITY
0.6,4,rsi35-50&rs,0.6,0.6941573581059028,0.09415735810590287,0.5314417035876526,0.8654679631422337,0.3340262595545811,True,True,True,True,True,True,
0.6,4,rsi50-65&rs,0.6,0.7184458802181268,0.11844588021812685,0.5461474446638641,0.8473900295998881,0.30124258493602396,True,True,True,True,True,True,
0.6,4,rsi<35&conso,0.6,0.6340682120586862,0.034068212058686265,0.3454596574557149,0.9152268439300869,0.5697671864743721,True,True,True,False,True,False,MATERIALITY
0.6,4,rsi35-50&conso,0.6,0.5887733457254052,-0.011226654274594794,0.4804034736778872,0.7326886540351876,0.25228518035730035,True,True,True,False,True,False,MATERIALITY
0.6,4,rsi50-65&conso,0.6,0.697913992909114,0.09791399290911407,0.5700010078674721,0.8176273456725992,0.2476263378051271,True,True,True,True,True,True,
0.6,4,adx1&rs,0.6,0.6444492340857606,0.044449234085760625,0.44516926921703515,0.8282391807594444,0.3830699115424092,True,True,True,False,True,False,MATERIALITY
0.6,4,adx2&rs,0.6,0.7617069991102172,0.16170699911021724,0.5531591249938254,0.9598315354825213,0.40667241048869596,True,True,True,True,True,True,
0.6,4,adx3&rs,0.6,0.6825026811848385,0.0825026811848385,0.5381597327990056,0.8003779456652311,0.2622182128662255,True,True,True,True,True,True,
1.5,0,sig_rs_intact,1.5,1.4942101590732728,-0.0057898409267271855,1.3413065849517098,1.6488371002700237,0.3075305153183139,True,True,True,True,True,True,
1.5,0,¬sig_rs_intact,1.5,1.4727972474716258,-0.02720275252837423,1.2925779102476511,1.6170508669102848,0.32447295666263365,True,True,True,True,True,True,
1.5,0,sig_conso,1.5,1.528546356685268,0.02854635668526795,1.4042036751388585,1.6695146449454763,0.26531096980661784,True,True,True,True,True,True,
1.5,0,¬sig_conso,1.5,1.4803184061470405,-0.019681593852959534,1.3206477921894044,1.612841741466691,0.2921939492772865,True,True,True,True,True,True,
1.5,0,sig_lead_in_lag,1.5,1.5831635018402441,0.08316350184024413,1.3936584913366328,1.7405937932177498,0.346935301881117,True,True,True,True,True,True,
1.5,0,¬sig_lead_in_lag,1.5,1.3925306645871567,-0.10746933541284331,1.2285453433585107,1.58926212285944,0.3607167795009292,True,True,True,True,True,True,
1.5,0,sig_h1_dr,1.5,1.4920454971033932,-0.007954502896606819,1.3262215458465894,1.667489537465039,0.34126799161844956,True,True,True,True,True,True,
1.5,0,¬sig_h1_dr,1.5,1.50463351847821,0.00463351847821003,1.3040377989171634,1.7080418688019492,0.40400406988478577,True,True,True,True,True,True,
1.5,0,sig_macro_vix_up,1.5,1.352936818398786,-0.147063181601214,0.8895364017246282,1.8172130195669733,0.9276766178423451,True,True,True,True,True,True,
1.5,0,¬sig_macro_vix_up,1.5,1.6916021820407061,0.19160218204070611,1.1495227674078339,2.199039641902328,1.0495168744944943,True,True,True,True,True,True,
1.5,0,sig_rs_intact+sig_conso,1.5,1.493303270207243,-0.006696729792756928,1.346392456952815,1.6402260812000224,0.2938336242472075,True,True,True,True,True,True,
1.5,0,sig_rs_intact+sig_macro_vix_up,1.5,1.483351402592863,-0.01664859740713709,1.0215583942989441,1.9401954148653622,0.918637020566418,True,True,True,True,True,True,
1.5,0,sig_conso+sig_lead_in_lag,1.5,1.5539212918662806,0.053921291866280585,1.3699739834495046,1.6944773508298236,0.32450336738031904,True,True,True,True,True,True,
1.5,0,sig_conso+sig_h1_dr,1.5,1.4841565882876884,-0.015843411712311628,1.2990318670360053,1.6927778219148222,0.3937459548788169,True,True,True,True,True,True,
1.5,0,sig_conso+sig_macro_vix_up,1.5,1.2656274232566622,-0.23437257674333778,0.8492644182112209,1.7652165788480576,0.9159521606368367,True,True,True,True,True,True,
1.5,0,sig_lead_in_lag+sig_h1_dr,1.5,1.6510852676384442,0.1510852676384442,1.3524523600112666,1.8157438150784988,0.46329145506723224,True,True,True,True,True,True,
1.5,0,sig_lead_in_lag+sig_macro_vix_up,1.5,1.4266443594199776,-0.07335564058002242,0.9706009489912575,1.8986057377813674,0.92800478879011,True,True,True,True,True,True,
1.5,0,sig_h1_dr+sig_macro_vix_up,1.5,1.4064503046392756,-0.09354969536072444,0.8482446990404656,1.9548212544677543,1.1065765554272886,True,True,True,True,True,True,
