ticker,seg,base,std,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,wtop
STE,🏦majority,-0.047,4.873,0.768,0.209,0.4,-0.294,1.581,0.646,0.639,-1.132
STLD,⚡panic,1.387,7.568,2.11,-0.897,0.538,-0.431,0.473,-0.03,-1.402,-4.576
STT,🏦majority,1.15,6.089,0.952,0.621,0.073,-0.374,-1.23,0.482,-0.358,-4.106
STX,🏦majority,1.392,9.902,-0.543,-0.018,1.101,0.707,1.29,-0.453,-0.862,-5.526
STZ,🏦majority,-0.302,4.661,-0.252,-0.13,-0.084,-0.351,0.614,-1.22,0.282,-5.219
SWK,🏦majority,-0.72,6.915,0.204,-0.179,-0.103,-0.632,1.011,0.394,-0.102,-4.982
SWKS,⚡panic,-0.738,7.308,1.994,-0.452,-0.512,0.903,0.617,2.352,-0.044,-6.487
SYF,🏦majority,0.718,7.015,0.943,-0.397,-1.572,-0.309,0.255,0.978,2.072,-2.787
SYK,🏦majority,0.423,4.675,1.079,0.324,0.36,-0.592,-0.301,0.869,-0.372,-3.158
SYY,🏦majority,0.276,4.293,0.259,0.33,0.226,-0.153,0.168,-0.566,0.21,-2.723
T,🏦majority,-0.018,5.203,-0.265,-0.311,0.516,-0.006,-0.232,1.122,1.351,-0.103
TAP,🏦majority,-0.306,4.782,-0.625,0.892,0.676,0.208,0.423,-0.72,-1.491,-1.359
TDG,🏦majority,0.739,5.274,-0.053,0.77,-0.161,0.894,0.795,0.302,-0.157,-5.897
TDY,🏦majority,0.386,4.541,0.629,0.003,-0.763,-0.303,-0.098,-0.601,-0.035,-3.376
TECH,⚡panic,-0.849,7.884,1.432,-0.019,-0.188,-0.259,1.347,1.67,-1.019,-7.089
TEL,🏦majority,0.392,5.545,0.964,0.343,-0.454,-0.932,0.487,0.647,0.216,-4.872
TER,🏦majority,1.129,9.691,-0.719,0.308,0.295,-0.994,-0.488,1.704,-1.928,-5.236
TFC,🏦majority,0.415,6.24,0.915,0.372,-0.114,-0.114,0.02,-0.282,-0.307,-4.012
TFX,🏦majority,-0.454,6.437,0.732,-0.021,-0.966,-1.528,0.211,-1.572,0.342,-2.525
TGT,🏦majority,-0.188,6.612,0.766,-0.459,-0.169,-0.146,0.794,-0.732,-0.198,-6.428
TJX,🏦majority,1.069,3.987,1.15,0.079,-0.014,-0.362,0.815,-0.28,-0.007,-2.006
TKO,🏦majority,0.655,6.287,0.142,0.358,3.162,0.407,0.709,-0.833,0.313,-7.672
TM,🏦majority,-0.023,5.319,0.379,0.503,0.072,0.222,-0.63,-0.776,-0.732,-3.012
TMO,🏦majority,0.151,5.25,-0.153,-0.642,0.39,0.211,-0.735,0.544,1.534,-6.976
TMUS,🏦majority,-0.027,4.625,-0.049,0.103,-0.842,0.117,0.78,-0.196,-0.097,-4.749
TOST,⚡panic,0.284,11.309,1.254,0.147,-1.263,-0.843,2.767,-0.325,-3.664,-9.818
TPL,🎰lottery,0.096,9.682,-0.541,-0.011,-1.094,0.333,0.917,1.734,-3.364,-8.854
TPR,🏦majority,1.007,7.63,-2.011,-0.272,0.467,-0.293,-0.168,1.757,0.757,-5.351
TRGP,🏦majority,1.864,6.065,1.242,0.395,-1.531,-0.176,0.012,-0.733,0.845,-1.463
TRMB,🏦majority,0.0,6.474,0.767,-0.267,-0.718,0.028,-0.548,1.626,0.0,-3.555
TROW,🏦majority,-0.274,5.52,-0.432,-0.12,0.608,-0.335,-0.874,-0.617,-0.727,-2.697
TRV,🏦majority,0.736,4.033,0.929,0.016,-0.239,-0.412,1.165,0.022,0.639,-0.795
TSCO,🏦majority,0.486,5.286,0.904,0.383,-0.428,-0.167,0.716,-0.939,0.349,-3.056
TSLA,⚡panic,0.131,12.492,2.246,-1.363,-0.035,-0.453,1.453,-2.469,-0.073,-8.096
TSN,🏦majority,0.033,4.786,-0.108,0.256,-0.233,-0.933,0.761,0.457,0.792,-5.472
TT,🏦majority,0.651,5.616,-0.392,0.147,0.714,-0.239,0.584,0.022,-0.656,-7.44
TTD,🏦majority,0.115,12.641,0.518,-0.011,-0.229,-0.857,1.372,-3.871,0.652,-7.842
TTWO,🏦majority,0.611,6.179,0.826,0.542,0.186,-0.005,0.414,0.167,-0.747,-1.464
TWLO,🏦majority,-0.191,11.322,0.912,-0.687,-1.003,0.046,-0.444,-4.082,-2.165,-4.165
TXN,🏦majority,0.068,6.201,0.225,-0.134,0.006,-0.203,0.316,0.391,0.819,-2.415
TXT,🏦majority,0.484,4.827,1.869,0.599,-0.707,-0.797,0.43,0.252,0.155,-8.48
TYL,🏦majority,-0.23,5.856,1.268,-0.183,-0.723,-0.178,1.076,-1.549,-0.137,-3.152
U,🏦majority,-0.567,14.927,0.711,-2.094,0.353,1.409,-0.592,1.36,-0.636,-13.34
UAL,🏦majority,1.303,9.74,-0.654,0.888,-0.447,0.21,0.567,-2.446,-1.145,-0.974
UBER,🏦majority,-0.185,8.77,1.109,-0.266,-0.949,0.344,0.913,-1.321,-0.076,-3.813
UDR,🏦majority,0.159,4.314,1.214,-0.3,0.093,-0.159,0.535,-0.232,0.85,-3.966
UHS,🏦majority,0.405,6.726,-0.184,-0.578,0.969,0.724,0.065,-0.718,-0.577,-1.994
ULTA,🏦majority,0.533,6.664,0.129,-0.574,0.204,-0.153,-0.09,-0.311,-0.855,-7.879
UNH,🏦majority,0.499,6.743,1.165,0.158,-0.161,-0.286,0.578,-0.31,-0.747,-1.675
UNP,🏦majority,0.135,4.349,0.169,0.117,0.753,-0.26,-0.28,-0.231,0.995,-1.451
UPS,🏦majority,0.008,5.417,-0.412,0.475,0.423,-0.55,0.369,0.015,1.211,-3.766
UPST,🏦majority,-1.307,20.195,0.923,-0.697,-0.195,0.647,2.135,-2.129,3.889,-9.278
URI,🏦majority,1.113,7.809,-0.518,0.781,0.782,-0.876,-0.842,-0.234,-2.255,-6.088
USB,🏦majority,0.165,5.787,-0.065,0.218,-0.021,-0.301,0.379,0.205,-0.178,-11.206
V,🏦majority,0.502,4.105,0.725,0.009,0.048,-0.354,-0.047,0.124,0.034,-6.749
VEEV,🏦majority,-0.174,7.476,-0.145,0.586,0.486,-0.143,-0.021,1.147,-0.383,-5.702
VICI,🏦majority,-0.151,3.894,1.247,-0.23,0.045,-0.039,0.682,-0.791,-1.425,-1.377
VLO,🏦majority,1.365,7.339,0.766,-0.006,-0.087,0.271,-0.633,-0.412,0.628,-1.382
VLTO,🏦majority,0.447,4.186,0.021,0.38,-0.985,0.013,0.582,-0.658,0.892,
VMC,🏦majority,0.566,5.086,0.408,0.069,-0.358,0.071,0.011,-0.248,-0.386,-4.284
VRSK,🏦majority,0.379,5.1,0.107,-0.701,0.249,0.089,-0.062,-0.253,0.878,-1.151
VRSN,🏦majority,0.322,5.148,-0.679,-0.209,0.588,0.115,-1.29,1.104,0.524,-1.262
VRT,⚡panic,2.722,12.291,1.857,-1.288,-2.312,0.051,2.347,0.175,0.904,-7.144
VRTX,🏦majority,1.008,5.15,1.172,0.586,-0.038,-0.568,0.738,-0.133,0.247,-1.408
VST,⚡panic,1.537,9.142,1.638,0.208,-1.142,-0.567,0.702,0.009,-0.468,-9.215
VTR,🏦majority,0.431,5.028,0.587,-0.471,-0.87,0.647,0.697,-0.236,-0.035,-2.77
VTRS,🏦majority,0.247,7.122,-0.172,-0.178,0.769,-0.247,-0.581,-1.237,-0.028,-5.331
VZ,🏦majority,-0.338,4.379,0.191,0.194,-0.302,-0.137,0.011,-0.118,-0.0,-1.896
WAB,🏦majority,1.2,4.812,-0.25,0.602,0.383,-0.219,0.354,0.023,-1.103,-3.27
WAT,🏦majority,0.31,6.232,-0.307,0.183,-0.891,-0.964,1.933,-0.232,0.463,-2.683
WBA,🏦majority,-0.887,7.484,0.467,-0.942,-0.383,0.305,0.603,1.958,0.508,-7.113
WBD,⚡panic,-0.203,11.133,2.615,-0.021,-1.2,-0.916,2.063,-0.158,1.807,-5.105
WDAY,🏦majority,-0.484,7.524,1.887,-0.046,-0.383,0.012,0.857,-1.453,0.33,-9.516
WDC,🏦majority,1.909,10.986,-1.435,0.281,-0.115,0.592,-3.549,0.658,0.154,-3.842
WEC,🏦majority,0.321,3.651,0.008,0.0,-0.189,-0.149,0.13,-0.235,-0.944,-1.362
WELL,🏦majority,0.936,4.674,0.058,0.428,-0.278,-0.112,0.706,-0.381,-0.392,-1.342
WFC,🏦majority,0.898,6.179,1.741,0.873,0.0,-0.065,0.485,0.31,-1.016,-3.818
WHR,🏦majority,-1.086,7.787,1.184,0.057,0.02,-0.515,-0.617,-0.176,-1.21,-5.136
WIX,🏦majority,-0.769,12.056,1.047,-0.467,0.701,1.614,0.076,1.084,0.439,-6.68
WM,🏦majority,0.626,3.507,0.495,-0.227,-0.21,-0.56,0.586,-0.612,0.384,-3.789
WMB,🏦majority,0.888,4.665,1.008,0.228,0.214,-0.519,-0.392,-0.417,-0.035,-3.073
WMT,🏦majority,0.932,4.324,0.352,-0.044,1.159,-0.124,0.049,0.897,1.074,-1.873
WPM,⚡panic,1.047,7.033,2.158,-0.252,0.78,-0.488,2.737,-0.918,-0.102,-7.234
WRB,🏦majority,0.998,3.99,0.452,-0.025,-0.08,-0.195,0.003,-0.348,0.253,-1.431
WRK,🏦majority,0.436,6.169,0.631,0.711,0.245,-1.785,1.243,-1.203,1.681,-2.925
WSM,🏦majority,0.44,8.397,-0.15,-0.106,0.339,-0.068,0.045,-1.532,0.022,-4.688
WST,🏦majority,0.929,7.181,-0.437,1.325,-0.115,-0.611,-0.099,-0.117,-0.696,-2.577
WTW,🏦majority,0.363,4.455,0.468,0.427,0.477,-0.452,1.423,-0.349,-0.724,-4.034
WY,🏦majority,-0.339,4.889,-0.484,0.607,-0.081,0.173,0.371,0.661,-0.911,-7.418
WYNN,⚡panic,-0.407,8.088,2.169,0.349,-0.77,-0.069,1.385,-0.36,-1.036,-3.983
XEL,🏦majority,0.346,4.087,-0.16,0.28,0.242,-0.119,-0.727,-0.457,-1.045,-4.244
XOM,🏦majority,0.655,5.161,1.584,-0.103,-0.663,0.062,0.53,0.451,-0.02,-0.848
XPEV,🎰lottery,-1.373,14.63,-1.459,1.373,-1.284,-0.685,-0.832,0.446,0.064,-13.079
XRAY,🏦majority,-0.863,7.156,0.626,-0.694,0.783,-0.019,0.898,1.353,0.275,-6.672
XYL,🏦majority,0.231,5.335,-0.076,0.001,-0.192,0.433,-0.01,0.59,0.28,-2.575
YUM,🏦majority,0.098,3.873,1.12,0.297,-0.075,-0.865,1.35,-1.239,1.348,-3.246
ZBH,🏦majority,-0.171,5.053,1.532,0.085,-0.119,0.295,1.065,0.513,-0.971,-3.935
ZBRA,🏦majority,-0.281,7.795,-0.534,0.183,-0.174,-0.886,0.95,0.91,0.296,-9.586
ZION,⚡panic,0.766,8.1,1.107,0.339,0.702,-0.809,2.473,0.623,0.609,-5.295
ZS,🏦majority,-0.064,10.653,0.015,-0.954,0.517,-0.099,-0.062,-0.005,0.198,-5.724
ZTS,🏦majority,-0.029,5.769,0.539,-0.223,-0.582,-0.254,1.43,-0.653,-0.401,-14.394
