cell,setup,n_cell,n_ctl,dates_cell,dates_ctl,top_date_share_cell,top_date_share_ctl
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,coil_floor,82,311,65,167,0.04878048780487805,0.05466237942122187
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,engulf_absorb_rev,1,2,1,2,1.0,0.5
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,ppr×NS,76,1629,64,614,0.05263157894736842,0.020257826887661142
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🌀Engulf-AbsRev,152,1788,111,655,0.05263157894736842,0.013982102908277404
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🌉Z1G→T4,1,74,1,36,1.0,0.2702702702702703
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎬StopVol-Confirm,165,1048,122,524,0.03636363636363636,0.01431297709923664
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎯Cluster,40,579,35,319,0.075,0.025906735751295335
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎯Confluence≥3,53,1586,43,630,0.07547169811320754,0.0308953341740227
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎯Confluence≥4,7,162,7,124,0.14285714285714285,0.09259259259259259
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎯T1-RS-Dip,160,545,116,267,0.0375,0.031192660550458717
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🎯T3-RS-Dip,364,1005,209,416,0.06593406593406594,0.023880597014925373
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,👑Z1G-CROWN,16,380,6,147,0.625,0.4
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,📐RSI-Div,9,875,9,355,0.1111111111111111,0.037714285714285714
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🔄DualReclaim,224,586,137,246,0.03125,0.02901023890784983
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🔄DualReclaim deep,45,86,37,66,0.1111111111111111,0.05813953488372093
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🧊Coil-Floor,1209,4009,508,806,0.013234077750206782,0.017460713394861563
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🧺SEQ-20,4,267,4,172,0.25,0.04119850187265917
sig_rs_intact+sig_lead_in_lag+sig_h1_dr,🪨T1G-NB,10,248,10,189,0.1,0.024193548387096774
sig_conso+sig_lead_in_lag+sig_h1_dr,Atomic,694,21581,271,1212,0.03025936599423631,0.01357675733283907
sig_conso+sig_lead_in_lag+sig_h1_dr,Atomic-R,7,143,6,82,0.2857142857142857,0.06993006993006994
sig_conso+sig_lead_in_lag+sig_h1_dr,D+L1,117,2903,87,803,0.08547008547008547,0.019290389252497417
sig_conso+sig_lead_in_lag+sig_h1_dr,Engulf-Abs,14,596,14,259,0.07142857142857142,0.18288590604026847
sig_conso+sig_lead_in_lag+sig_h1_dr,FailedBear-Turn,9,170,9,126,0.1111111111111111,0.047058823529411764
sig_conso+sig_lead_in_lag+sig_h1_dr,G3+RL,37,777,27,257,0.08108108108108109,0.06306306306306306
sig_conso+sig_lead_in_lag+sig_h1_dr,G3-Abs,4,197,4,130,0.25,0.05583756345177665
sig_conso+sig_lead_in_lag+sig_h1_dr,G3-gap,352,6768,135,1010,0.10795454545454546,0.030289598108747044
sig_conso+sig_lead_in_lag+sig_h1_dr,G3→G3,149,5178,69,995,0.20134228187919462,0.03360370799536501
sig_conso+sig_lead_in_lag+sig_h1_dr,G3→G3→RL,17,378,13,126,0.17647058823529413,0.3201058201058201
sig_conso+sig_lead_in_lag+sig_h1_dr,G3→L46 🕐,237,10415,145,1146,0.05907172995780591,0.026212193951032164
sig_conso+sig_lead_in_lag+sig_h1_dr,HighBase-15mDip,607,6472,322,1048,0.036243822075782535,0.01019777503090235
sig_conso+sig_lead_in_lag+sig_h1_dr,L34camp→REV,5,214,4,161,0.4,0.028037383177570093
sig_conso+sig_lead_in_lag+sig_h1_dr,L43-TRIPLE,44,890,24,307,0.25,0.06629213483146068
sig_conso+sig_lead_in_lag+sig_h1_dr,NS→SC,2,317,1,184,1.0,0.07255520504731862
sig_conso+sig_lead_in_lag+sig_h1_dr,P55,423,16133,259,1263,0.026004728132387706,0.0064464141821112
sig_conso+sig_lead_in_lag+sig_h1_dr,Parabola,915,48387,414,1279,0.030601092896174863,0.004402008804017608
sig_conso+sig_lead_in_lag+sig_h1_dr,QZ-Capit,313,6444,212,1095,0.022364217252396165,0.014587212911235258
sig_conso+sig_lead_in_lag+sig_h1_dr,QZ-Capit-Rev,1462,34821,546,1257,0.01709986320109439,0.011056546336980558
sig_conso+sig_lead_in_lag+sig_h1_dr,RTB-Base,618,19238,286,1250,0.03398058252427184,0.008368853311155005
sig_conso+sig_lead_in_lag+sig_h1_dr,Spring,22,1255,19,598,0.13636363636363635,0.01195219123505976
sig_conso+sig_lead_in_lag+sig_h1_dr,T1-CapBounce,6,139,6,115,0.16666666666666666,0.02877697841726619
sig_conso+sig_lead_in_lag+sig_h1_dr,Washout,279,13804,150,1181,0.07885304659498207,0.02006664734859461
sig_conso+sig_lead_in_lag+sig_h1_dr,Z-Absorb-Turn,1,32,1,30,1.0,0.0625
sig_conso+sig_lead_in_lag+sig_h1_dr,Z11-T11,13,322,8,160,0.46153846153846156,0.08074534161490683
sig_conso+sig_lead_in_lag+sig_h1_dr,ZRT,49,2120,40,648,0.08163265306122448,0.02547169811320755
sig_conso+sig_lead_in_lag+sig_h1_dr,ZRT🟢,2,10,2,9,0.5,0.2
sig_conso+sig_lead_in_lag+sig_h1_dr,Zone-Retest,3117,61663,744,1284,0.015720243824189926,0.00865997437685484
sig_conso+sig_lead_in_lag+sig_h1_dr,coil_floor,38,355,32,183,0.07894736842105263,0.05352112676056338
sig_conso+sig_lead_in_lag+sig_h1_dr,engulf_absorb_rev,1,2,1,2,1.0,0.5
sig_conso+sig_lead_in_lag+sig_h1_dr,ppr×NS,63,1642,52,615,0.06349206349206349,0.020097442143727162
sig_conso+sig_lead_in_lag+sig_h1_dr,🌀Engulf-AbsRev,137,1803,98,657,0.058394160583941604,0.013865779256794232
sig_conso+sig_lead_in_lag+sig_h1_dr,🌉Z1G→T4,1,74,1,36,1.0,0.2702702702702703
sig_conso+sig_lead_in_lag+sig_h1_dr,🎬StopVol-Confirm,121,1092,99,534,0.03305785123966942,0.014652014652014652
sig_conso+sig_lead_in_lag+sig_h1_dr,🎯Cluster,23,596,23,321,0.043478260869565216,0.025167785234899327
sig_conso+sig_lead_in_lag+sig_h1_dr,🎯Confluence≥3,34,1605,29,633,0.08823529411764706,0.030529595015576325
sig_conso+sig_lead_in_lag+sig_h1_dr,🎯Confluence≥4,4,165,4,125,0.25,0.09090909090909091
sig_conso+sig_lead_in_lag+sig_h1_dr,🎯T1-RS-Dip,98,607,80,286,0.04081632653061224,0.02800658978583196
sig_conso+sig_lead_in_lag+sig_h1_dr,🎯T3-RS-Dip,271,1098,176,429,0.06273062730627306,0.023679417122040074
sig_conso+sig_lead_in_lag+sig_h1_dr,👑Z1G-CROWN,3,393,3,149,0.3333333333333333,0.40966921119592875
sig_conso+sig_lead_in_lag+sig_h1_dr,📐RSI-Div,5,879,5,357,0.2,0.03754266211604096
sig_conso+sig_lead_in_lag+sig_h1_dr,🔄DualReclaim,104,706,72,285,0.04807692307692308,0.026912181303116147
sig_conso+sig_lead_in_lag+sig_h1_dr,🔄DualReclaim deep,18,113,17,77,0.1111111111111111,0.05309734513274336
sig_conso+sig_lead_in_lag+sig_h1_dr,🧊Coil-Floor,1045,4173,472,821,0.015311004784688996,0.017014138509465614
sig_conso+sig_lead_in_lag+sig_h1_dr,🧺SEQ-20,1,270,1,175,1.0,0.040740740740740744
sig_conso+sig_lead_in_lag+sig_h1_dr,🪨T1G-NB,7,251,7,190,0.14285714285714285,0.02390438247011952
rsi<35,Atomic,1180,21095,428,1197,0.0288135593220339,0.01398435648257881
rsi<35,Atomic-R,29,121,25,72,0.13793103448275862,0.09090909090909091
rsi<35,D+L1,58,2962,31,809,0.20689655172413793,0.018568534773801486
rsi<35,Engulf-Abs,149,461,105,200,0.06711409395973154,0.21475054229934923
rsi<35,FailedBear-Turn,11,168,11,126,0.09090909090909091,0.047619047619047616
rsi<35,G3+RL,357,457,137,183,0.06162464985994398,0.10065645514223195
rsi<35,G3-Abs,8,193,8,125,0.125,0.05699481865284974
rsi<35,G3-gap,985,6135,349,968,0.08223350253807106,0.02950285248573757
rsi<35,G3→G3,553,4774,189,968,0.23688969258589512,0.02618349392542941
rsi<35,G3→G3→RL,289,106,85,62,0.4083044982698962,0.0660377358490566
rsi<35,G3→L46 🕐,1172,9480,441,1129,0.031569965870307165,0.02879746835443038
rsi<35,L34camp→REV,18,201,18,151,0.05555555555555555,0.029850746268656716
rsi<35,L43-TRIPLE,405,529,173,217,0.1259259259259259,0.05860113421550094
rsi<35,ND→SC→L46 🕐,18,130,13,75,0.2777777777777778,0.17692307692307693
rsi<35,NS→SC,37,282,27,175,0.13513513513513514,0.06382978723404255
rsi<35,P55,218,16338,93,1265,0.17889908256880735,0.006365528216427959
rsi<35,Parabola,8,49294,7,1279,0.25,0.004442731366900637
rsi<35,QZ-Capit,2662,4095,718,1027,0.024417731029301278,0.009523809523809525
rsi<35,QZ-Capit-Rev,10902,25381,1137,1246,0.02412401394239589,0.005870533075922934
rsi<35,Spring,33,1244,29,593,0.09090909090909091,0.013665594855305467
rsi<35,T1-CapBounce,10,135,9,114,0.2,0.02962962962962963
rsi<35,Washout,12029,2054,1157,733,0.02269515337933328,0.011684518013631937
rsi<35,Z11-T11,98,237,59,130,0.23469387755102042,0.06329113924050633
rsi<35,ZRT,233,1936,153,621,0.04721030042918455,0.029442148760330578
rsi<35,ZRT🟢,2,10,2,10,0.5,0.1
rsi<35,Zone-Retest,7271,57509,1093,1281,0.016228854352908814,0.009042062981446383
rsi<35,coil_floor,154,239,91,153,0.07142857142857142,0.03765690376569038
rsi<35,g3g3rl,4,1,3,1,0.5,1.0
rsi<35,ppr×NS,11,1694,11,622,0.09090909090909091,0.020070838252656435
rsi<35,⚡G3-Abs,2,3,2,3,0.5,0.3333333333333333
rsi<35,🌀Engulf-AbsRev,30,1910,26,677,0.06666666666666667,0.013612565445026177
rsi<35,🌉Z1G→T4,20,55,4,33,0.85,0.2
rsi<35,🌉v2 Z1G→T3/T6,24,51,4,35,0.875,0.21568627450980393
rsi<35,🎬StopVol-Confirm,1,1212,1,560,1.0,0.013201320132013201
rsi<35,🎯Cluster,107,512,82,297,0.056074766355140186,0.02734375
rsi<35,🎯Confluence≥3,477,1162,272,524,0.0440251572327044,0.024096385542168676
rsi<35,🎯Confluence≥4,53,116,39,101,0.18867924528301888,0.04310344827586207
rsi<35,🎯T1-RS-Dip,12,693,9,327,0.25,0.025974025974025976
rsi<35,🎯T3-RS-Dip,60,1309,47,492,0.13333333333333333,0.020626432391138275
rsi<35,🏆L34→L34,4,222,4,164,0.25,0.02252252252252252
rsi<35,👑Z1G-CROWN,197,199,40,126,0.766497461928934,0.06030150753768844
rsi<35,📐RSI-Div,8,876,8,357,0.125,0.03767123287671233
rsi<35,🔄DualReclaim deep,112,19,76,15,0.05357142857142857,0.10526315789473684
rsi<35,🧊Coil-Floor,859,4359,329,869,0.027939464493597205,0.013764624913971095
rsi<35,🧲Z9-HL,16,134,5,57,0.5625,0.3656716417910448
rsi<35,🧺SEQ-20,17,254,9,169,0.5294117647058824,0.04330708661417323
rsi35-50,Atomic,9636,12639,1018,1121,0.013283520132835201,0.016456998180235778
rsi35-50,Atomic-R,89,61,57,44,0.10112359550561797,0.08196721311475409
rsi35-50,D+L1,1656,1364,623,571,0.024154589371980676,0.01686217008797654
rsi35-50,Engulf-Abs,461,149,200,105,0.21475054229934923,0.06711409395973154
rsi35-50,FailedBear-Turn,168,11,126,11,0.047619047619047616,0.09090909090909091
rsi35-50,G3+RL,337,477,153,167,0.05341246290801187,0.10272536687631027
rsi35-50,G3-Abs,102,99,75,76,0.058823529411764705,0.09090909090909091
rsi35-50,G3-gap,6135,985,968,349,0.02950285248573757,0.08223350253807106
rsi35-50,G3→G3,1576,3751,494,898,0.06789340101522842,0.035723806984804055
rsi35-50,G3→G3→RL,98,297,55,92,0.07142857142857142,0.39730639730639733
rsi35-50,G3→L46 🕐,4737,5915,912,1041,0.02786573780873971,0.041758241758241756
rsi35-50,HighBase-15mDip,2181,4898,739,976,0.016506189821182942,0.011024908125765618
rsi35-50,L34camp→REV,183,36,139,35,0.03278688524590164,0.05555555555555555
rsi35-50,L43-TRIPLE,529,405,217,173,0.05860113421550094,0.1259259259259259
rsi35-50,ND→SC→L46 🕐,102,46,59,37,0.22549019607843138,0.10869565217391304
rsi35-50,NS→SC,198,121,124,91,0.08080808080808081,0.05785123966942149
rsi35-50,P55,3675,12881,988,1240,0.008979591836734694,0.008073907305333437
rsi35-50,Parabola,68,49234,54,1279,0.04411764705882353,0.004448145590445627
rsi35-50,QZ-Capit,3708,3049,978,829,0.009978425026968716,0.021318465070514922
rsi35-50,QZ-Capit-Rev,25381,10902,1246,1137,0.005870533075922934,0.02412401394239589
rsi35-50,Spring,943,334,505,252,0.013785790031813362,0.017964071856287425
rsi35-50,T1-CapBounce,135,10,114,9,0.02962962962962963,0.2
rsi35-50,Washout,2054,12029,733,1157,0.011684518013631937,0.02269515337933328
rsi35-50,Z-Absorb-Turn,13,20,13,20,0.07692307692307693,0.05
rsi35-50,Z11-T11,237,98,130,59,0.06329113924050633,0.23469387755102042
rsi35-50,ZRT,1804,365,599,231,0.02827050997782705,0.030136986301369864
rsi35-50,ZRT🟢,9,3,9,3,0.1111111111111111,0.3333333333333333
rsi35-50,Zone-Retest,50573,14207,1280,1237,0.009609870879718426,0.009643133666502428
rsi35-50,coil_floor,239,154,153,91,0.03765690376569038,0.07142857142857142
rsi35-50,engulf_absorb_rev,1,2,1,2,1.0,0.5
rsi35-50,g3g3rl,1,4,1,3,1.0,0.5
rsi35-50,ppr×NS,767,938,389,467,0.03129074315514994,0.019189765458422176
rsi35-50,⚡G3-Abs,3,2,3,2,0.3333333333333333,0.5
rsi35-50,🌀Engulf-AbsRev,634,1306,360,563,0.028391167192429023,0.011485451761102604
rsi35-50,🌉Z1G→T4,24,51,14,27,0.25,0.3333333333333333
rsi35-50,🌉v2 Z1G→T3/T6,20,55,12,28,0.4,0.38181818181818183
rsi35-50,🎬StopVol-Confirm,267,946,196,493,0.026217228464419477,0.015856236786469344
rsi35-50,🎯Cluster,450,169,271,130,0.028888888888888888,0.04142011834319527
rsi35-50,🎯Confluence≥3,1079,560,502,330,0.025949953660797033,0.0375
rsi35-50,🎯Confluence≥4,105,64,93,49,0.047619047619047616,0.15625
rsi35-50,🎯T1-RS-Dip,693,12,327,9,0.025974025974025976,0.25
rsi35-50,🎯T3-RS-Dip,1309,60,492,47,0.020626432391138275,0.13333333333333333
rsi35-50,🏆L34→L34,48,178,46,136,0.041666666666666664,0.028089887640449437
rsi35-50,👑Z1G-CROWN,148,248,89,83,0.07432432432432433,0.6088709677419355
rsi35-50,📐RSI-Div,471,413,229,226,0.050955414012738856,0.03389830508474576
rsi35-50,🔄DualReclaim,769,41,300,39,0.02600780234070221,0.04878048780487805
rsi35-50,🔄DualReclaim deep,19,112,15,76,0.10526315789473684,0.05357142857142857
rsi35-50,🧊Coil-Floor,4359,859,869,329,0.013764624913971095,0.027939464493597205
rsi35-50,🧲Z9-HL,90,60,21,44,0.5333333333333333,0.16666666666666666
rsi35-50,🧺SEQ-20,84,187,64,131,0.11904761904761904,0.0481283422459893
rsi35-50,🪨T1G-NB,40,218,33,168,0.1,0.027522935779816515
rsi50-65,Atomic,9647,12628,1041,1118,0.01948792370685187,0.010769718086791258
rsi50-65,Atomic-R,30,120,24,73,0.06666666666666667,0.08333333333333333
rsi50-65,D+L1,1266,1754,549,637,0.018167456556082148,0.02394526795895097
rsi50-65,G3+RL,28,786,25,251,0.10714285714285714,0.062340966921119595
rsi50-65,G3-Abs,86,115,64,84,0.10465116279069768,0.05217391304347826
rsi50-65,G3→G3,2020,3307,650,842,0.03910891089108911,0.05231327487148473
rsi50-65,G3→G3→RL,4,391,4,128,0.25,0.3145780051150895
rsi50-65,G3→L46 🕐,3737,6915,878,1049,0.026491838373026492,0.0274765003615329
rsi50-65,HighBase-15mDip,4898,2181,976,739,0.011024908125765618,0.016506189821182942
rsi50-65,L34camp→REV,18,201,17,151,0.1111111111111111,0.029850746268656716
rsi50-65,ND→SC→L46 🕐,28,120,26,68,0.07142857142857142,0.19166666666666668
rsi50-65,NS→SC,79,240,66,140,0.06329113924050633,0.0875
rsi50-65,P55,11887,4669,1229,1045,0.005972911584083453,0.02227457699721568
rsi50-65,Parabola,29078,20224,1274,1240,0.004986587798335511,0.006576344936708861
rsi50-65,QZ-Capit,347,6410,237,1081,0.020172910662824207,0.014664586583463339
rsi50-65,Spring,301,976,228,515,0.019933554817275746,0.01331967213114754
rsi50-65,Z-Absorb-Turn,19,14,19,14,0.05263157894736842,0.07142857142857142
rsi50-65,ZRT,124,2045,105,633,0.04838709677419355,0.025427872860635695
rsi50-65,ZRT🟢,1,11,1,10,1.0,0.18181818181818182
rsi50-65,Zone-Retest,6707,58073,1097,1283,0.014015207991650515,0.008833709296919394
rsi50-65,engulf_absorb_rev,2,1,2,1,0.5,1.0
rsi50-65,ppr×NS,907,798,447,407,0.019845644983461964,0.03007518796992481
rsi50-65,🌀Engulf-AbsRev,1276,664,549,370,0.011755485893416929,0.02710843373493976
rsi50-65,🌉Z1G→T4,28,47,21,19,0.17857142857142858,0.425531914893617
rsi50-65,🌉v2 Z1G→T3/T6,24,51,19,22,0.125,0.4117647058823529
rsi50-65,🎬StopVol-Confirm,553,660,340,398,0.0216998191681736,0.013636363636363636
rsi50-65,🎯Cluster,62,557,54,308,0.08064516129032258,0.025134649910233394
rsi50-65,🎯Confluence≥3,83,1556,79,622,0.03614457831325301,0.031491002570694086
rsi50-65,🎯Confluence≥4,11,158,10,120,0.18181818181818182,0.0949367088607595
rsi50-65,🏆L34→L34,119,107,98,89,0.04201680672268908,0.037383177570093455
rsi50-65,👑Z1G-CROWN,45,351,41,118,0.06666666666666667,0.46153846153846156
rsi50-65,📐RSI-Div,372,512,202,254,0.03763440860215054,0.048828125
rsi50-65,🔄DualReclaim,31,779,29,305,0.06451612903225806,0.025673940949935817
rsi50-65,🧲Z9-HL,36,114,32,32,0.05555555555555555,0.5
rsi50-65,🧺SEQ-20,126,145,91,108,0.05555555555555555,0.06896551724137931
rsi50-65,🪨T1G-NB,145,113,115,99,0.034482758620689655,0.035398230088495575
rsi>=65,Atomic,1812,20463,559,1196,0.02207505518763797,0.013536627083027905
rsi>=65,Atomic-R,2,148,2,83,0.5,0.08108108108108109
rsi>=65,D+L1,40,2980,27,807,0.1,0.018456375838926176
rsi>=65,G3+RL,92,722,15,253,0.5,0.04293628808864266
rsi>=65,G3-Abs,5,196,5,128,0.2,0.05612244897959184
rsi>=65,G3→G3,1178,4149,522,863,0.022071307300509338,0.042419860207278864
rsi>=65,G3→G3→RL,4,391,4,126,0.25,0.3145780051150895
rsi>=65,G3→L46 🕐,1002,9650,399,1129,0.16367265469061876,0.01782383419689119
rsi>=65,NS→SC,5,314,5,181,0.2,0.0732484076433121
rsi>=65,P55,776,15780,306,1261,0.13402061855670103,0.0057667934093789605
rsi>=65,Parabola,20148,29154,1238,1275,0.006601151479054993,0.004973588529875832
rsi>=65,QZ-Capit,40,6717,39,1105,0.05,0.01399434271252047
rsi>=65,Z-Absorb-Turn,1,32,1,30,1.0,0.0625
rsi>=65,ZRT,8,2161,8,650,0.125,0.026839426191577972
rsi>=65,Zone-Retest,227,64553,162,1284,0.09251101321585903,0.008473657304850278
rsi>=65,ppr×NS,20,1685,17,619,0.2,0.020178041543026708
rsi>=65,🌉Z1G→T4,3,72,3,35,0.3333333333333333,0.2777777777777778
rsi>=65,🌉v2 Z1G→T3/T6,7,68,7,33,0.14285714285714285,0.3088235294117647
rsi>=65,🎬StopVol-Confirm,392,821,274,429,0.017857142857142856,0.018270401948842874
rsi>=65,🏆L34→L34,55,171,46,138,0.07272727272727272,0.029239766081871343
rsi>=65,👑Z1G-CROWN,6,390,6,145,0.16666666666666666,0.4153846153846154
rsi>=65,📐RSI-Div,33,851,32,343,0.06060606060606061,0.0399529964747356
rsi>=65,🔄DualReclaim,10,800,10,315,0.1,0.025
rsi>=65,🧲Z9-HL,8,142,8,52,0.125,0.4084507042253521
rsi>=65,🧺SEQ-20,44,227,40,143,0.045454545454545456,0.048458149779735685
rsi>=65,🪨T1G-NB,73,185,67,143,0.0410958904109589,0.02702702702702703
adx-1,Atomic,928,21347,246,1167,0.20043103448275862,0.013819272028856513
adx-1,Atomic-R,8,142,7,78,0.25,0.08450704225352113
adx-1,D+L1,127,2893,57,775,0.09448818897637795,0.01935706878672658
adx-1,Engulf-Abs,25,585,23,245,0.08,0.18632478632478633
adx-1,FailedBear-Turn,15,164,6,127,0.5333333333333333,0.024390243902439025
adx-1,G3+RL,151,663,34,237,0.32450331125827814,0.04524886877828054
adx-1,G3-Abs,17,184,11,120,0.23529411764705882,0.059782608695652176
adx-1,G3-gap,448,6672,109,966,0.26785714285714285,0.03192446043165468
adx-1,G3→G3,284,5043,138,943,0.24647887323943662,0.034304977196113424
adx-1,G3→G3→RL,12,383,12,118,0.08333333333333333,0.32114882506527415
adx-1,G3→L46 🕐,565,10087,266,1102,0.07610619469026549,0.026866263507484882
adx-1,HighBase-15mDip,137,6942,53,1053,0.1678832116788321,0.010947853644482858
adx-1,L34camp→REV,5,214,5,160,0.2,0.028037383177570093
adx-1,L43-TRIPLE,49,885,21,294,0.5510204081632653,0.06779661016949153
adx-1,ND→SC→L46 🕐,3,145,3,81,0.3333333333333333,0.15862068965517243
adx-1,NS→SC,11,308,9,177,0.2727272727272727,0.07467532467532467
adx-1,P55,1656,14900,382,1222,0.06280193236714976,0.00610738255033557
adx-1,Parabola,1249,48053,423,1257,0.07686148919135308,0.004495036730276986
adx-1,QZ-Capit,127,6630,70,1092,0.10236220472440945,0.014027149321266969
adx-1,QZ-Capit-Rev,857,35426,209,1241,0.147024504084014,0.011008863546547733
adx-1,RTB-Base,2187,17669,495,1199,0.07361682670324646,0.007697096609881713
adx-1,Spring,23,1254,19,592,0.13043478260869565,0.013556618819776715
adx-1,T1-CapBounce,5,140,5,114,0.2,0.02857142857142857
adx-1,Washout,840,13243,232,1137,0.11666666666666667,0.021369780261270104
adx-1,Z-Absorb-Turn,3,30,2,29,0.6666666666666666,0.06666666666666667
adx-1,Z11-T11,6,329,6,159,0.16666666666666666,0.07598784194528875
adx-1,ZRT,90,2079,31,631,0.18888888888888888,0.027898027898027897
adx-1,Zone-Retest,2592,62188,329,1260,0.1404320987654321,0.008747668360455393
adx-1,ppr×NS,53,1652,43,601,0.09433962264150944,0.020581113801452784
adx-1,🎯Cluster,13,606,7,328,0.38461538461538464,0.024752475247524754
adx-1,🎯Confluence≥3,65,1574,24,626,0.27692307692307694,0.031130876747141042
adx-1,🎯Confluence≥4,6,163,5,124,0.3333333333333333,0.09202453987730061
adx-1,🏆L34→L34,22,204,19,151,0.13636363636363635,0.024509803921568627
adx-1,👑Z1G-CROWN,5,391,5,145,0.2,0.4143222506393862
adx-1,🧲Z9-HL,3,147,3,57,0.3333333333333333,0.3945578231292517
adx-1,🧺SEQ-20,3,268,3,174,0.3333333333333333,0.041044776119402986
adx0,Atomic,4451,17824,838,1189,0.017524151875982927,0.012230700179533214
adx0,Atomic-R,29,121,24,74,0.10344827586206896,0.0743801652892562
adx0,D+L1,666,2354,381,736,0.018018018018018018,0.018691588785046728
adx0,Engulf-Abs,130,480,83,226,0.2076923076923077,0.17083333333333334
adx0,FailedBear-Turn,29,150,25,116,0.10344827586206896,0.05333333333333334
adx0,G3+RL,147,667,72,238,0.08163265306122448,0.0734632683658171
adx0,G3-Abs,39,162,34,112,0.07692307692307693,0.05555555555555555
adx0,G3-gap,1489,5631,490,947,0.03022162525184688,0.031610726336352334
adx0,G3→G3,1053,4274,451,933,0.03133903133903134,0.033926064576509124
adx0,G3→G3→RL,116,279,49,103,0.3879310344827586,0.27956989247311825
adx0,G3→L46 🕐,2191,8461,673,1123,0.023733455043359195,0.02623803332939369
adx0,HighBase-15mDip,1511,5568,630,995,0.013236267372600927,0.010057471264367816
adx0,L34camp→REV,46,173,44,135,0.043478260869565216,0.028901734104046242
adx0,L43-TRIPLE,195,739,108,272,0.06666666666666667,0.06359945872801083
adx0,ND→SC→L46 🕐,27,121,22,72,0.1111111111111111,0.17355371900826447
adx0,NS→SC,56,263,49,157,0.03571428571428571,0.08745247148288973
adx0,P55,3049,13507,948,1249,0.0065595277140045915,0.007699711260827719
adx0,Parabola,9822,39480,1185,1277,0.006617796782732641,0.004052684903748734
adx0,QZ-Capit,1623,5134,688,1051,0.02279728897104128,0.011102454226723802
adx0,QZ-Capit-Rev,7781,28502,1122,1247,0.010924045752473976,0.010701003438355203
adx0,RTB-Base,4300,15556,938,1233,0.012093023255813953,0.010349704294163023
adx0,Spring,312,965,222,527,0.02564102564102564,0.012435233160621761
adx0,T1-CapBounce,22,123,21,103,0.09090909090909091,0.032520325203252036
adx0,Washout,2980,11103,774,1144,0.028859060402684565,0.017923083851211385
adx0,Z-Absorb-Turn,8,25,8,24,0.125,0.08
adx0,Z11-T11,75,260,50,140,0.06666666666666667,0.08076923076923077
adx0,ZRT,416,1753,260,592,0.026442307692307692,0.027381631488876214
adx0,ZRT🟢,1,11,1,11,1.0,0.09090909090909091
adx0,Zone-Retest,13661,51119,1224,1282,0.010906961423029061,0.00778575480741016
adx0,coil_floor,121,272,81,151,0.049586776859504134,0.051470588235294115
adx0,engulf_absorb_rev,1,2,1,2,1.0,0.5
adx0,g3g3rl,1,4,1,4,1.0,0.25
adx0,g3rl,1,3,1,2,1.0,0.6666666666666666
adx0,ppr×NS,339,1366,221,558,0.029498525073746312,0.017569546120058566
adx0,⚡G3-Abs,1,4,1,4,1.0,0.25
adx0,🌀Engulf-AbsRev,417,1523,276,625,0.014388489208633094,0.013788575180564675
adx0,🌉Z1G→T4,14,61,7,33,0.35714285714285715,0.26229508196721313
adx0,🌉v2 Z1G→T3/T6,13,62,8,32,0.3076923076923077,0.2903225806451613
adx0,🎬StopVol-Confirm,264,949,202,487,0.015151515151515152,0.0136986301369863
adx0,🎯Cluster,141,478,111,288,0.028368794326241134,0.027196652719665274
adx0,🎯Confluence≥3,376,1263,261,558,0.0398936170212766,0.026920031670625493
adx0,🎯Confluence≥4,32,137,28,110,0.09375,0.08759124087591241
adx0,🎯T1-RS-Dip,195,510,130,275,0.041025641025641026,0.029411764705882353
adx0,🎯T3-RS-Dip,381,988,234,424,0.031496062992125984,0.024291497975708502
adx0,🏆L34→L34,41,185,35,149,0.04878048780487805,0.021621621621621623
adx0,👑Z1G-CROWN,79,317,39,129,0.4430379746835443,0.40063091482649843
adx0,📐RSI-Div,205,679,136,306,0.04878048780487805,0.035346097201767304
adx0,🔄DualReclaim,231,579,143,268,0.030303030303030304,0.022452504317789293
adx0,🔄DualReclaim deep,32,99,26,72,0.125,0.04040404040404041
adx0,🥇G3,1,1,1,1,1.0,1.0
adx0,🥪T2G-Sandwich,29,139,26,107,0.10344827586206896,0.02877697841726619
adx0,🧊Coil-Floor,1370,3848,542,813,0.01970802919708029,0.013253638253638254
adx0,🧲Z9-HL,21,129,14,51,0.23809523809523808,0.4108527131782946
adx0,🧺SEQ-20,60,211,54,139,0.05,0.04739336492890995
adx0,🪨T1G-NB,48,210,41,168,0.0625,0.023809523809523808
adx1,Atomic,4748,17527,800,1176,0.02295703454085931,0.013122610829006676
