est,lo,hi,se_boot,width,n_distinct,est_p,p_lo,p_hi,se_p,n,n_dates
0.6458201983527639,0.28291924585617884,0.9885821581012806,0.19000525015132547,0.7056629122451017,200,4.140911989301976,1.7510072993127384,6.5050892363982555,1.2394842786058617,39021,898
0.7202858054023425,0.36426612267432323,1.0583601578235171,0.18355456934270198,0.6940940351491939,200,4.611149067850495,2.3543929616585477,6.699905949609998,1.201847738484281,37772,898
0.5492900792334215,0.23947846879079138,0.899340910224616,0.17767536111424231,0.6598624414338247,200,3.572582120390111,1.4994366181243866,5.855042594836053,1.2025465611771533,38879,898
0.48302141753123695,0.14291558716131025,0.7938862711248484,0.16281040853342466,0.6509706839635382,200,3.1194666467018295,0.8990266558251224,5.230819251963883,1.1020645000015403,38977,898
0.49829934171510215,0.1960370944108536,0.7785991581208586,0.1530388035885013,0.582562063710005,200,3.270472771789723,1.234392997384328,5.257148672942585,1.0639355962847956,38316,898
0.4885300625589445,0.1381038935131912,0.803349430395959,0.16920750015759015,0.6652455368827678,200,3.178130606976448,0.8389298615319005,5.5140595370274434,1.1676823325359726,38358,898
0.5762600144638136,0.2849222174820687,0.9416945595343541,0.17519780251079595,0.6567723420522854,200,3.637596006113508,1.7567167259081342,5.88447428859663,1.1476657829814132,39245,898
0.598210994272807,0.31968534901803874,0.91411299784144,0.16612251137019562,0.5944276488234013,200,3.817986502630266,1.9483891227256065,6.057041530833939,1.1009916348904725,37011,898
0.5795372452962794,0.280936746396645,0.9371276118739648,0.17347339133266962,0.6561908654773198,200,3.7058279718707676,1.7096296518358245,6.096248159131626,1.1602098867213395,36566,898
0.4557204254215791,0.17076504767373604,0.7926679839293965,0.1747411406372142,0.6219029362556605,200,2.865893254264562,1.0614553562891893,5.224133806176675,1.1591594769689935,38367,898
0.4958497318290894,0.18322272788460214,0.8650026167954405,0.1695996290801875,0.6817798889108384,200,3.1855165734436697,1.1075840370755379,5.535203482053529,1.1106006936349069,39379,898
0.6022341244770407,0.313093176287772,0.9107558541717327,0.15381329091793183,0.5976626778839607,200,4.061221872464027,2.0962070190523794,6.133922504891873,1.0433176354358138,37286,898
0.6178296162407831,0.3050793635639659,0.9494602170571,0.16997957038026715,0.6443808534931341,199,4.008605651225561,1.93766695371261,6.128987972669476,1.1317716481878697,39558,898
0.3164587522043011,-0.0498165775427703,0.6109998067034095,0.1676135142287722,0.6608163842461798,200,2.069343934206236,-0.26041894800506626,4.113949325705449,1.100624940666322,37822,898
0.686369104818973,0.3415078310942099,1.0433478776455125,0.18047513219461894,0.7018400465513026,200,4.327598993310056,2.1055274760957774,6.517020251530551,1.1496539763505478,36817,898
0.6205356589416561,0.30217509552309485,0.978005540768573,0.17533829587251507,0.6758304452454782,200,4.187543904969948,1.9796791319428184,6.558418179076049,1.1978146480192093,37179,898
0.5177366967966773,0.1897395295304613,0.8838995229733172,0.18494008377021537,0.694159993442856,200,3.4131783764924872,1.2980175876328077,5.880356778821132,1.2436259923297386,38240,898
0.6459926750886796,0.3126252253464906,1.0094398275312535,0.17619155759175106,0.6968146021847629,200,4.25202432562366,1.9787072764754816,6.469412124326979,1.158449272503281,37615,898
0.48279296840701924,0.11500598134942197,0.8435030650093946,0.17404889334648205,0.7284970836599727,200,3.1523789510937372,0.6780653596927405,5.5489091216811675,1.1895824941211453,36700,898
0.6384235579580338,0.2832874684689807,0.9527577683823613,0.1698848815235464,0.6694702999133806,200,4.1576982575482475,1.7377946173460337,6.014485037942842,1.1146975284281908,38001,898
