ticker,seg,base,std,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,wtop
SWK,🏦majority,-0.294,5.271,0.43,0.167,0.102,-0.247,0.469,-0.436,0.135,-3.303
SWKS,🏦majority,-0.264,5.227,0.192,0.124,-0.041,-0.014,-0.168,-0.085,0.82,-2.247
SYF,🏦majority,0.416,4.954,0.216,0.002,-0.143,-0.122,0.05,0.038,-0.791,-0.889
SYK,🏦majority,0.097,3.48,-0.017,0.041,-0.08,-0.047,0.004,0.204,0.081,-0.612
SYY,🏦majority,0.131,3.225,-0.091,0.033,0.068,0.025,0.083,0.096,0.116,-0.18
T,🏦majority,0.072,3.689,0.045,-0.072,-0.021,0.005,0.143,0.239,0.887,-2.151
TAP,🏦majority,-0.245,3.549,0.095,0.027,-0.011,-0.01,0.056,0.107,0.277,-0.777
TDG,🏦majority,0.463,3.844,0.31,0.063,-0.052,-0.085,0.285,-0.122,0.237,-1.732
TDY,🏦majority,0.361,3.265,0.151,0.101,-0.027,0.016,0.155,-0.293,-0.219,-1.587
TECH,🏦majority,-0.155,5.599,-0.189,-0.013,0.226,-0.084,0.272,-0.421,0.608,-0.859
TEL,🏦majority,0.297,3.922,-0.059,0.101,-0.066,-0.082,0.035,-0.147,0.372,-0.756
TER,🏦majority,0.618,6.831,0.127,0.519,0.183,-0.153,0.115,0.171,0.901,-1.657
TFC,🏦majority,0.182,4.363,0.096,0.058,-0.002,-0.182,0.111,-0.038,0.158,-1.143
TFX,🏦majority,-0.239,4.769,0.001,-0.021,-0.072,-0.127,0.126,0.237,0.087,-1.688
TGT,🏦majority,-0.1,4.904,-0.076,-0.01,-0.171,0.082,-0.192,0.084,-0.053,-4.31
TJX,🏦majority,0.305,3.046,0.384,-0.0,0.044,0.042,0.21,0.034,-0.336,0.157
TKO,🏦majority,0.325,4.688,0.417,-0.002,-0.069,-0.024,0.339,-0.156,0.567,1.434
TM,🏦majority,0.003,3.836,0.071,-0.175,0.136,-0.111,0.122,0.067,0.188,-1.906
TMO,🏦majority,0.182,3.876,-0.017,0.137,0.06,-0.128,0.133,-0.12,0.158,-1.253
TMUS,🏦majority,0.074,3.361,0.101,-0.062,-0.109,-0.033,0.127,-0.049,-0.02,-1.088
TOST,🏦majority,0.183,8.352,0.621,0.158,-0.109,-0.137,0.663,0.127,0.855,0.112
TPL,🏦majority,0.302,7.712,0.172,-0.011,-0.308,0.077,0.327,0.494,0.099,-1.409
TPR,🏦majority,0.577,5.319,-0.103,0.074,0.101,0.139,-0.08,0.53,-0.753,-2.952
TRGP,🏦majority,0.991,4.409,0.575,0.104,-0.108,-0.203,0.295,-0.024,0.21,-0.602
TRMB,🏦majority,0.05,4.569,-0.289,0.125,-0.017,-0.05,-0.191,-0.035,-0.273,0.184
TROW,🏦majority,-0.166,4.059,0.372,0.036,-0.141,-0.092,0.372,-0.184,-0.08,-2.53
TRV,🏦majority,0.38,2.939,0.128,0.024,-0.06,-0.059,0.177,-0.022,-0.033,0.166
TSCO,🏦majority,0.078,3.971,0.142,0.102,0.121,-0.056,0.055,0.263,0.162,-2.008
TSLA,🏦majority,-0.07,8.413,0.383,-0.233,-0.143,0.102,0.009,-0.223,-0.982,-3.076
TSN,🏦majority,-0.044,3.517,0.304,0.044,-0.053,-0.139,0.297,-0.182,-0.07,-0.648
TT,🏦majority,0.39,3.798,-0.328,-0.019,-0.117,-0.074,-0.1,0.035,-0.25,-1.822
TTD,🏦majority,-0.089,9.293,-0.525,0.183,0.131,0.188,-0.709,-0.214,-0.097,-9.538
TTWO,🏦majority,0.262,4.508,0.305,0.065,0.15,-0.182,-0.189,-0.154,0.058,-1.231
TWLO,🏦majority,0.241,8.545,0.367,0.139,-0.134,-0.198,0.139,0.202,-0.729,1.046
TXN,🏦majority,0.039,4.244,0.045,0.189,-0.039,-0.124,0.332,-0.044,0.52,-2.383
TXT,🏦majority,0.292,3.704,0.434,0.126,0.019,-0.081,0.427,-0.264,0.167,-0.879
TYL,🏦majority,-0.007,4.415,0.177,0.112,0.073,-0.218,0.233,0.054,0.089,-0.907
U,🏦majority,-0.441,10.81,0.056,-0.209,0.36,0.149,0.101,-0.072,0.448,-7.02
UAL,🏦majority,0.488,6.922,-0.705,-0.025,0.677,-0.143,-0.189,-0.167,0.036,-1.409
UBER,🏦majority,0.122,6.279,0.512,-0.059,-0.048,0.042,0.174,-0.549,-0.358,-1.313
UDR,🏦majority,0.0,3.199,0.203,0.051,-0.028,-0.062,0.135,-0.132,0.013,-2.562
UHS,🏦majority,0.248,4.766,-0.032,-0.053,-0.116,0.062,-0.023,0.323,0.092,-2.936
ULTA,🏦majority,0.388,4.758,0.196,0.061,-0.063,-0.129,0.306,-0.12,0.058,-2.257
UNH,🏦majority,0.247,4.754,0.103,0.094,-0.126,0.013,0.086,-0.048,-0.166,-4.452
UNP,🏦majority,0.009,3.151,-0.046,0.037,0.044,0.061,-0.001,-0.139,-0.106,-1.378
UPS,🏦majority,0.094,4.047,0.099,0.102,0.079,-0.097,0.127,-0.077,-0.023,-0.349
UPST,🏦majority,-0.71,14.664,-0.753,-0.362,0.514,0.875,-0.727,0.265,-0.404,-1.905
URI,🏦majority,0.395,5.544,0.041,0.097,0.04,-0.13,-0.034,0.033,-0.161,-0.469
USB,🏦majority,0.207,4.053,0.149,0.018,-0.037,0.055,0.057,-0.136,-0.367,-1.759
V,🏦majority,0.33,3.074,0.038,0.049,0.155,-0.09,0.065,-0.032,-0.078,-1.943
VEEV,🏦majority,-0.141,5.53,0.028,0.023,-0.341,0.165,0.118,-0.237,-0.332,-2.224
VICI,🏦majority,0.0,2.925,0.03,0.031,-0.031,0.0,-0.177,0.146,0.432,-1.375
VLO,🏦majority,0.639,5.169,-0.187,0.095,0.064,-0.061,-0.279,0.263,-1.208,-0.201
VLTO,🏦majority,0.208,2.967,0.202,-0.042,0.082,0.027,0.161,-0.046,-0.239,0.798
VMC,🏦majority,0.268,3.542,0.132,-0.013,-0.014,-0.21,0.118,0.026,-0.306,-2.499
VRSK,🏦majority,0.319,3.619,0.09,-0.02,0.167,-0.034,-0.154,-0.118,-0.161,-0.584
VRSN,🏦majority,0.293,3.623,-0.198,0.122,0.034,-0.052,-0.059,-0.282,0.184,-0.16
VRT,🏦majority,1.265,8.795,-0.262,0.286,0.288,-0.125,0.003,0.577,-0.042,-2.313
VRTX,🏦majority,0.422,3.812,0.212,0.067,0.022,-0.119,0.195,-0.064,-0.054,-0.604
VST,🏦majority,0.748,6.372,0.682,0.043,-0.193,-0.119,0.384,0.072,0.183,0.026
VTR,🏦majority,0.252,3.569,0.327,-0.023,-0.111,0.047,0.039,-0.392,-0.173,-0.327
VTRS,🏦majority,0.1,4.864,0.429,-0.1,0.073,-0.005,0.327,-0.1,-0.1,-2.267
VZ,🏦majority,-0.076,3.182,0.126,0.1,-0.063,0.02,0.204,-0.225,0.115,-1.054
WAB,🏦majority,0.633,3.522,0.319,0.114,0.068,-0.062,0.115,0.07,0.201,-1.108
WAT,🏦majority,0.044,4.584,0.199,0.012,-0.005,-0.028,0.129,-0.354,-0.073,-1.871
WBA,🏦majority,-0.388,5.389,0.158,0.124,-0.052,-0.28,0.068,-0.238,0.757,0.393
WBD,🏦majority,0.037,7.771,0.569,0.074,-0.11,0.051,0.365,0.23,-0.02,-4.242
WDAY,🏦majority,-0.095,5.612,0.368,-0.187,0.064,0.205,0.219,0.16,1.223,-3.263
WDC,🏦majority,1.048,7.788,-0.64,0.163,0.101,0.068,-0.272,-0.186,0.008,-2.662
WEC,🏦majority,0.222,2.647,0.178,-0.057,-0.011,-0.029,0.022,-0.054,0.342,-0.224
WELL,🏦majority,0.5,3.397,0.281,0.025,-0.072,0.078,-0.011,0.044,-0.102,-1.39
WFC,🏦majority,0.495,4.295,-0.392,0.062,0.189,-0.058,-0.37,0.154,-0.54,-1.394
WHR,🏦majority,-0.473,5.668,0.05,0.19,-0.266,0.006,0.513,-0.135,0.684,-3.852
WIX,🏦majority,-0.314,8.383,-0.112,-0.083,0.211,0.081,-0.165,0.213,-0.58,-4.623
WM,🏦majority,0.266,2.563,0.01,-0.051,-0.048,-0.1,-0.071,-0.093,-0.061,-1.837
WMB,🏦majority,0.525,3.42,0.208,0.109,0.013,-0.14,0.196,-0.064,-0.154,0.4
WMT,🏦majority,0.481,3.122,-0.057,0.043,0.066,-0.009,-0.048,0.14,0.356,0.409
WPM,🏦majority,0.627,5.196,-0.152,-0.031,-0.007,-0.04,-0.019,-0.037,-0.575,-2.441
WRB,🏦majority,0.469,3.028,0.467,0.135,0.016,-0.141,0.149,-0.382,-0.169,-0.411
WRK,🏦majority,0.345,4.491,0.06,0.316,0.116,-0.181,0.268,0.006,-0.015,-1.807
WSM,🏦majority,0.267,5.99,0.53,-0.076,-0.292,-0.162,0.019,0.051,0.521,-1.239
WST,🏦majority,0.345,5.303,-0.311,0.18,-0.018,-0.135,-0.072,0.007,-0.016,-4.921
WTW,🏦majority,0.329,3.313,0.261,0.11,-0.057,-0.137,0.262,-0.212,0.27,-0.239
WY,🏦majority,-0.198,3.567,0.373,-0.135,-0.201,-0.03,0.166,-0.115,0.36,-1.147
WYNN,🏦majority,-0.031,5.863,0.414,0.031,-0.086,-0.098,0.392,-0.388,-1.237,-2.264
XEL,🏦majority,0.187,2.904,0.228,0.077,-0.116,-0.034,0.238,-0.245,-0.092,-1.842
XOM,🏦majority,0.433,3.768,0.065,0.045,0.035,-0.055,0.179,-0.096,-0.349,0.208
XPEV,🏦majority,-0.861,10.776,-0.472,0.514,0.084,-0.533,0.251,-0.051,-0.086,-3.566
XRAY,🏦majority,-0.398,5.101,0.162,-0.089,0.04,0.033,0.235,-0.175,0.035,-1.583
XYL,🏦majority,0.183,3.665,-0.099,0.071,-0.046,-0.002,0.015,0.104,0.137,0.121
XYZ,🏦majority,0.456,7.619,0.139,0.068,0.15,0.246,0.421,-0.035,0.303,
YUM,🏦majority,0.086,2.896,0.003,0.161,-0.042,-0.137,0.105,0.248,0.028,-1.173
ZBH,🏦majority,0.036,3.709,-0.068,-0.085,0.063,-0.005,0.017,0.297,0.182,-3.097
ZBRA,🏦majority,-0.008,5.633,-0.443,-0.054,0.176,0.237,-0.377,-0.627,0.031,-1.045
ZION,🏦majority,0.441,5.72,0.154,0.146,0.016,-0.17,0.203,-0.337,-0.21,-2.469
ZS,🏦majority,0.245,7.757,0.001,-0.354,0.021,0.055,-0.342,0.125,-0.39,-2.163
ZTS,🏦majority,0.049,4.243,-0.04,0.176,-0.126,0.014,0.247,0.152,0.416,-0.907
