generator,rep,band_p95,best_est,n_clears_band,n_promoted,n_final,pct_lvl0,pct_unchanged,pct_lvl1,pct_lvl2,combolab_freeze
conditional_hierarchical_setup_v1,116,3.2689830008894205,3.308518696576357,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,117,3.283608192577958,3.2004687935113907,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,118,3.2506128679960966,3.600156120955944,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,119,3.3220162987709045,2.846210263669491,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,120,3.2594279991462827,3.182680904865265,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,121,3.276133369654417,3.2255620695650578,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,122,3.216379126533866,3.593161702156067,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,123,3.2234538160264488,3.5408317111432552,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,124,3.234856417402625,3.5123130306601524,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,125,3.2717768847942352,2.943889796733856,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,126,3.3246603701263666,3.4927738830447197,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,127,3.277495582588017,3.3921401016414165,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,128,3.2460899418219924,2.8988310135900974,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,129,3.2273612171411514,3.3600508235394955,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,130,3.2727418234571815,3.2081098295748234,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,131,3.2187879411503673,3.3388194628059864,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,132,3.2169050816446543,3.251335397362709,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,133,3.336488180793822,3.4426615573465824,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,134,3.2619789941236377,3.1314410269260406,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,135,3.250546515919268,3.3855305053293705,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,136,3.290231516584754,3.3593453466892242,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,137,3.2559939194470644,3.2672960311174393,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,138,3.2498699938878417,3.080142941325903,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,139,3.2247252156957984,3.0997326597571373,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,140,3.263527061790228,3.4750189632177353,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,141,3.307829210534692,3.0770443379879,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,142,3.180016065016389,3.340466972440481,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,143,3.2256193086504936,2.9548064805567265,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,144,3.292948203161359,3.2543142326176167,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,145,3.3304046373814344,3.2288105227053165,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,146,3.2023698603734374,3.342778515070677,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,147,3.378815962933004,3.2658002339303493,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,148,3.314183340407908,3.24205057695508,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,149,3.2898136926814914,3.3785375766456127,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,150,3.20683809928596,3.170282207429409,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,151,3.282273579388857,3.46910422667861,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,152,3.2239314960315824,3.267001360654831,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,153,3.276099325157702,3.1603838317096233,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,154,3.2627422176301475,3.2782750204205513,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,155,3.1855141976848245,3.2809797674417496,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,156,3.2899734610691667,3.1523142009973526,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,157,3.2019139360636473,3.655406553298235,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,158,3.2653955928981304,2.9963431879878044,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,159,3.2285981252789497,3.503911104053259,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,160,3.257123539224267,3.4961498342454433,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,161,3.2526938803493977,2.9853664338588715,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,162,3.2560022454708815,3.340264782309532,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,163,3.191467202268541,3.3814419992268085,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,164,3.2528275717049837,3.316943347454071,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,165,3.2603057054802775,3.41719975695014,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,166,3.295601843856275,3.227860853075981,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,167,3.246217709966004,2.981425169855356,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,168,3.2923907367512584,3.0724095180630684,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,169,3.2314535044133663,3.2707800157368183,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,170,3.2588607259094715,3.1965862959623337,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,171,3.3035222021862864,3.4329183399677277,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,172,3.2208876963704824,3.6829265765845776,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,173,3.2880431972444057,3.340107947587967,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,174,3.240091120824218,3.3135395497083664,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,175,3.2593880500644445,3.2977504655718803,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,176,3.3121710224077106,3.1083963811397552,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,177,3.228094349615276,3.104550763964653,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,178,3.2935563754290342,3.32957049831748,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,179,3.254943871870637,3.40520441532135,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,180,3.2639808021485806,3.2746263779699802,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,181,3.2269416423514485,3.083169925957918,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,182,3.2940519182011485,3.498995490372181,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,183,3.193203341215849,3.0877661891281605,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,184,3.228204706683755,3.0389866791665554,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,185,3.2101918011903763,3.553336951881647,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,186,3.24397805146873,3.1398870050907135,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,187,3.295063888654113,3.3360126428306103,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,188,3.2561340928077698,3.1741194427013397,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,189,3.278341540135443,3.079765848815441,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,190,3.2600709423422813,3.2997353933751583,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,191,3.202244518324733,3.5906209610402584,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,192,3.224309361539781,3.47981508821249,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,193,3.2065101573243737,3.28056076541543,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,194,3.281908198259771,3.229563869535923,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,195,3.243999248370528,3.354163281619549,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,196,3.234409596771002,2.9440803453326225,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,197,3.3320224285125732,3.3254291862249374,0,0,0,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,198,3.2272959081456065,3.308554645627737,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_v1,199,3.255454399622977,3.2974339090287685,1,1,1,0.9288865397437359,6.563787927466689e-05,0.07104782237698944,,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,0,3.289878503419459,3.3484546467661858,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,1,3.269756166264415,3.280166070908308,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,2,3.269474976696074,3.407010715454817,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,3,3.256398611702025,3.1411169096827507,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,4,3.3062629215419292,3.1772864051163197,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,5,3.292139219120145,3.1146067194640636,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,6,3.2307466259226203,3.454245626926422,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,7,3.225917611271143,2.9392950236797333,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,8,3.2489256747066975,3.1648517586290836,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,9,3.310033776797354,3.1279235146939754,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,10,3.277430790476501,3.389247041195631,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,11,3.2678912160918117,3.1282607465982437,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,12,3.2675558514893055,3.354988247156143,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,13,3.1695476081222296,3.5751329734921455,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,14,3.2894669426605105,3.0447681434452534,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,15,3.2339525781571865,3.4982284530997276,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,16,3.210447053425014,3.085666336119175,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,17,3.3359140576794744,3.297878708690405,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,18,3.242455110885203,3.4050120040774345,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,19,3.2794807432219386,3.1370199285447598,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,20,3.3066289965063334,3.2753853127360344,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,21,3.212945726700127,3.5057073459029198,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,22,3.2089264132082462,3.1285603530704975,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,23,3.235714714974165,3.135322406888008,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,24,3.2232566783204675,3.1309069134294987,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,25,3.2590254675596952,3.5124730318784714,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,26,3.238350967876613,3.328802064061165,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,27,3.2318418426439166,3.4080457873642445,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,28,3.267501415684819,3.223676234483719,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,29,3.2963179983198643,3.3064667135477066,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,30,3.2902908977121115,3.198677394539118,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,31,3.210508986376226,3.2081098295748234,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,32,3.296714830212295,3.006009291857481,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,33,3.331906720995903,3.3328525722026825,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,34,3.1907152431085706,3.212534077465534,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,35,3.227003267966211,3.3165535889565945,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,36,3.2247160095721483,2.980349864810705,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,37,3.203882430680096,3.3465078100562096,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,38,3.1833063205704093,3.3103748224675655,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,39,3.2105532102286816,2.7890263125300407,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,40,3.2391706155613065,3.4439517185091972,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,41,3.2165129482746124,3.3158394508063793,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,42,3.337499597109854,3.024703823029995,0,0,0,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
conditional_hierarchical_setup_price_v1,43,3.2953490503132343,3.6185006611049175,1,1,1,0.8301706239398619,1.3818500899929872e-05,0.07891745863949949,0.0908980989197387,6f7e5ee496551ab2bdb10dfa3170ed0e9efa6c1f
