delta,planted,rep,world,band,known,rank,rank_le_3,rank_le_5,screen,final,regret,n_screen,freeze_commit
1.5,sig_h1_dr,3,486140655,0.5455968525771018,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1&rs,3,486140655,0.4614836746450986,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&conso,2,2112876186,0.2223371366160918,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3,1,1745695660,0.2803452585104881,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1&rs,1,1745695660,0.360461762648031,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_lead_in_lag,4,1628033617,0.4809522517047681,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso,2,2112876186,0.2803404789629252,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_h1_dr,3,486140655,0.2307216371994303,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_lead_in_lag,2,2112876186,0.26171989315289007,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag,1,1745695660,0.3970088695836888,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3&rs,2,2112876186,0.31898571193648456,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact,0,1787191236,0.4690520008993446,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&conso,4,1628033617,0.3390285095518662,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx0,3,486140655,0.3011322278677829,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&conso,2,2112876186,0.31376774046613853,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&rs,1,1745695660,0.36535383377857017,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso,1,1745695660,0.5064462002580074,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65,1,1745695660,0.34112840841371334,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2,4,1628033617,0.31558417798776306,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2,2,2112876186,0.4831612437114558,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag,0,1787191236,0.511370608395636,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&conso,4,1628033617,0.4874197158219773,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1,3,486140655,0.4189711575366826,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65,2,2112876186,0.24346932411545444,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&conso,3,486140655,0.5006138865638313,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_h1_dr,0,1787191236,0.5048851558135069,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1,1,1745695660,0.333489055882445,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&conso,1,1745695660,0.5099160615505555,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&rs,2,2112876186,0.3452824397067892,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx-1,1,1745695660,1.4571417671893596,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_rs_intact,0,1787191236,0.6411836953601292,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35,1,1745695660,0.3938321471590289,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_h1_dr,4,1628033617,0.35101395234386895,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,1,1745695660,0.39002777243501285,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&rs,4,1628033617,0.31825319254093865,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&conso,0,1787191236,0.5485354889421774,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35,0,1787191236,0.40331034384393266,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50,4,1628033617,0.36789907189438376,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&rs,2,2112876186,0.35215117229298815,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&rs,1,1745695660,0.3744322632400133,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,3,486140655,0.361206266314336,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_rs_intact,3,486140655,0.2780648405086827,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_lead_in_lag,1,1745695660,0.5086142958807318,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag,2,2112876186,0.37521602014211697,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,0,1787191236,0.48585665362327246,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_h1_dr,0,1787191236,0.46315610122106193,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&conso,3,486140655,0.27251549236591044,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact+sig_conso,3,486140655,0.5127268883986476,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1&rs,2,2112876186,0.33188543136220405,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact+sig_conso,1,1745695660,0.3918384738992147,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2&rs,2,2112876186,0.4824675997061536,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag,3,486140655,0.3625023418058881,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&conso,1,1745695660,0.37393611507648483,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,4,1628033617,0.3521374927003394,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3,0,1787191236,0.3383077577098322,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_rs_intact,4,1628033617,0.6606340140292134,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&rs,3,486140655,0.3908094975091675,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact,1,1745695660,0.4068695045718625,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&rs,0,1787191236,0.41410181481222774,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50,2,2112876186,0.2852815395094937,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1,2,2112876186,0.3219689919652028,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi>=65,2,2112876186,0.35975898950329,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_rs_intact,1,1745695660,0.7104097647060206,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65,4,1628033617,0.342743583626326,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3,3,486140655,0.38145452303743055,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx-1,4,1628033617,1.361965091859838,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx0,2,2112876186,0.2344547312984028,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3,4,1628033617,0.28441085512988257,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&rs,3,486140655,0.4277147252665077,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1&rs,0,1787191236,0.3722002886923754,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_h1_dr,2,2112876186,0.39807067911033195,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50,1,1745695660,0.335615178679558,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag,0,1787191236,0.5317620009016806,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx0,0,1787191236,0.3093048927473561,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&rs,4,1628033617,0.3653075967699211,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3&rs,3,486140655,0.39681078811898984,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&rs,1,1745695660,0.3649816555275105,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&rs,4,1628033617,0.2989587967403819,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3,2,2112876186,0.2687622563315323,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact,3,486140655,0.5041576740329744,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1&rs,4,1628033617,0.3244404716364361,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx-1,2,2112876186,1.1545099589366619,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_conso,4,1628033617,0.33992984747065796,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_rs_intact,2,2112876186,0.4169109619472574,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2&rs,4,1628033617,0.33511404375118214,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_h1_dr,1,1745695660,0.4254073558447336,True,2,True,True,True,True,0.19360172748896698,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3&rs,0,1787191236,0.404705866367036,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35,2,2112876186,0.30879859969926815,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx-1,3,486140655,0.7736354505663354,False,1,True,True,True,False,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi>=65,0,1787191236,0.4299860517274188,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_h1_dr,4,1628033617,0.3378684394117189,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65,0,1787191236,0.3912960853240093,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi>=65,4,1628033617,0.4494207356311477,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_h1_dr,1,1745695660,0.5123221995164321,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2,0,1787191236,0.4682899683372118,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_h1_dr,1,1745695660,0.3779458985257868,True,2,True,True,True,True,0.14996648656707845,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&conso,4,1628033617,0.3587038893086743,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35&conso,3,486140655,0.38891553537540136,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag+sig_h1_dr,2,2112876186,0.3444505884355948,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi<35,3,486140655,0.29470395540373795,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_lead_in_lag,3,486140655,0.37684991884659563,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_conso+sig_h1_dr,0,1787191236,0.5020738100800457,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact+sig_conso,0,1787191236,0.4888592895698542,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50,0,1787191236,0.35310914654738673,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65&rs,0,1787191236,0.4035798326517631,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx2,1,1745695660,0.42240597975322486,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag+sig_h1_dr,3,486140655,0.382808334997342,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_conso,2,2112876186,0.4028982594131688,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx0,4,1628033617,0.2452774248588589,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact,2,2112876186,0.43816881535251107,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi>=65,1,1745695660,0.49765277770781763,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi50-65,3,486140655,0.2946610755407178,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag+sig_h1_dr,1,1745695660,0.44762038721118785,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,¬sig_conso,0,1787191236,0.31620970066023557,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx3&rs,1,1745695660,0.34468160844737245,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_rs_intact+sig_conso,4,1628033617,0.34974837653404117,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,adx1,4,1628033617,0.3204852572488682,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,rsi35-50&rs,2,2112876186,0.40023196024188096,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
1.5,sig_lead_in_lag+sig_h1_dr,0,1787191236,0.4953926123807571,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx0,3,486140655,0.35368039830333914,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_lead_in_lag,2,2112876186,0.659989695063517,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65&conso,2,2112876186,0.45662795885475915,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35&conso,0,1787191236,0.8005427998581676,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_h1_dr,3,486140655,0.8050507392630938,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact+sig_conso,2,2112876186,0.6585295133650857,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx-1,4,1628033617,2.4073380650336795,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35&conso,1,1745695660,0.7471538020120768,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact,1,1745695660,0.746015359670744,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx3&rs,3,486140655,0.6913740321309881,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_lead_in_lag+sig_h1_dr,2,2112876186,0.5885548721035438,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi35-50&rs,1,1745695660,0.6391697768024809,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35&conso,3,486140655,0.6535438600151436,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx2&rs,3,486140655,0.6253994125796521,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_lead_in_lag,1,1745695660,0.6302174921563626,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso+sig_lead_in_lag+sig_h1_dr,1,1745695660,0.5704283109371571,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_h1_dr,4,1628033617,0.5973950686010765,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi35-50,2,2112876186,0.49313395084539424,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx3,0,1787191236,0.5175762369330017,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi>=65,4,1628033617,0.5402134214243539,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx2&rs,1,1745695660,0.6591244325393865,True,1,True,True,True,True,0.0,2,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso+sig_lead_in_lag,4,1628033617,0.6071925235696135,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65&rs,2,2112876186,0.6699627645726757,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx0,2,2112876186,0.35716846330432406,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_h1_dr,0,1787191236,0.5904562249566369,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx2,3,486140655,0.6523612138351906,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_lead_in_lag+sig_h1_dr,0,1787191236,0.7209696163949758,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact,2,2112876186,0.7542140304539116,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65&conso,0,1787191236,0.5584659375735874,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx3,2,2112876186,0.5122387517591491,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx1,3,486140655,0.6381055679120918,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2,2112876186,0.551751510269324,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35,4,1628033617,0.5235252415599385,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx-1,3,486140655,1.791979027385916,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso+sig_lead_in_lag,1,1745695660,0.6177491186971428,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi35-50&rs,3,486140655,0.7236241067195482,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx1&rs,3,486140655,0.6301573400794257,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_lead_in_lag,0,1787191236,0.7567325945241747,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65&rs,0,1787191236,0.6907365370037947,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65&conso,3,486140655,0.4295436411791416,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65,1,1745695660,0.5446910865166704,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi35-50,0,1787191236,0.457160661118727,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso+sig_h1_dr,3,486140655,0.7807847303329205,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65,4,1628033617,0.5567542487580894,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_conso,0,1787191236,0.6411019338618122,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact+sig_conso,1,1745695660,0.7061569233324165,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi>=65,2,2112876186,0.5826320735545479,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso,3,486140655,0.6467388354472012,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact+sig_conso,3,486140655,0.8215062304877044,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35&conso,2,2112876186,0.5829654263235734,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi<35,1,1745695660,0.5355865428275212,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_rs_intact,1,1745695660,1.0073828871097585,True,1,True,True,True,True,0.0,4,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi35-50&conso,2,2112876186,0.5698242857727646,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_h1_dr,0,1787191236,0.7545682875064282,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_h1_dr,3,486140655,0.3847378694574408,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx1,0,1787191236,0.5649180037468283,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_conso,4,1628033617,0.6597028278228271,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,sig_rs_intact+sig_conso,0,1787191236,0.6887943083527841,True,1,True,True,True,True,0.0,5,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,adx-1,1,1745695660,2.552988447849164,True,1,True,True,True,True,0.0,1,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,rsi50-65,0,1787191236,0.6347625466344329,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
3.0,¬sig_lead_in_lag,3,486140655,0.5066314857914551,True,1,True,True,True,True,0.0,3,9ba14584d6c06d5f90f9c55f2d56ff6439e652b3
